unique_id	genome_name	ko	gene_caller_id	contig	modules_with_ko	ko_definition
517	Amac_BGP6	K02482	3379	NZ_CABDWP010000001	None	two-component system, NtrC family, sensor kinase [EC:2.7.13.3]
518	Amac_BGP6	K02482	3560	NZ_CABDWP010000001	None	two-component system, NtrC family, sensor kinase [EC:2.7.13.3]
519	Amac_BGP6	K02482	1556	NZ_CABDWP010000001	None	two-component system, NtrC family, sensor kinase [EC:2.7.13.3]
520	Amac_BGP6	K03561	3458	NZ_CABDWP010000001	None	biopolymer transport protein ExbB
521	Amac_BGP6	K03561	3459	NZ_CABDWP010000001	None	biopolymer transport protein ExbB
522	Amac_BGP6	K03561	675	NZ_CABDWP010000001	None	biopolymer transport protein ExbB
523	Amac_BGP6	K03561	676	NZ_CABDWP010000001	None	biopolymer transport protein ExbB
524	Amac_BGP6	K03561	1108	NZ_CABDWP010000001	None	biopolymer transport protein ExbB
525	Amac_BGP6	K03561	1109	NZ_CABDWP010000001	None	biopolymer transport protein ExbB
526	Amac_BGP6	K03561	1271	NZ_CABDWP010000001	None	biopolymer transport protein ExbB
527	Amac_BGP6	K02864	3474	NZ_CABDWP010000001	None	large subunit ribosomal protein L10
528	Amac_BGP6	K05851	2719	NZ_CABDWP010000001	None	adenylate cyclase, class 1 [EC:4.6.1.1]
529	Amac_BGP6	K02680	2545	NZ_CABDWP010000001	None	prepilin peptidase dependent protein B
530	Amac_BGP6	K07115	1939	NZ_CABDWP010000001	None	23S rRNA (adenine2030-N6)-methyltransferase [EC:2.1.1.266]
531	Amac_BGP6	K03415	2633	NZ_CABDWP010000001	None	two-component system, chemotaxis family, chemotaxis protein CheV
532	Amac_BGP6	K03415	985	NZ_CABDWP010000001	None	two-component system, chemotaxis family, chemotaxis protein CheV
533	Amac_BGP6	K15539	2593	NZ_CABDWP010000001	None	cytoskeleton protein RodZ
534	Amac_BGP6	K20541	3192	NZ_CABDWP010000001	None	cellulose synthase operon protein B
535	Amac_BGP6	K01000	2858	NZ_CABDWP010000001	None	phospho-N-acetylmuramoyl-pentapeptide-transferase [EC:2.7.8.13]
536	Amac_BGP6	K03603	2411	NZ_CABDWP010000001	None	GntR family transcriptional regulator, negative regulator for fad regulon and positive regulator of fabA
537	Amac_BGP6	K16568	2660	NZ_CABDWP010000001	None	exopolysaccharide production protein ExoZ
538	Amac_BGP6	K00322	3154	NZ_CABDWP010000001	None	NAD(P) transhydrogenase [EC:1.6.1.1]
539	Amac_BGP6	K02521	3803	NZ_CABDWP010000001	None	LysR family transcriptional regulator, positive regulator for ilvC
540	Amac_BGP6	K10680	81	NZ_CABDWP010000001	None	N-ethylmaleimide reductase [EC:1.-.-.-]
541	Amac_BGP6	K10680	2993	NZ_CABDWP010000001	None	N-ethylmaleimide reductase [EC:1.-.-.-]
542	Amac_BGP6	K10680	1151	NZ_CABDWP010000001	None	N-ethylmaleimide reductase [EC:1.-.-.-]
543	Amac_BGP6	K03832	3456	NZ_CABDWP010000001	None	periplasmic protein TonB
544	Amac_BGP6	K03832	2721	NZ_CABDWP010000001	None	periplasmic protein TonB
545	Amac_BGP6	K03832	678	NZ_CABDWP010000001	None	periplasmic protein TonB
546	Amac_BGP6	K03832	1837	NZ_CABDWP010000001	None	periplasmic protein TonB
547	Amac_BGP6	K03832	3444	NZ_CABDWP010000001	None	periplasmic protein TonB
548	Amac_BGP6	K03832	1111	NZ_CABDWP010000001	None	periplasmic protein TonB
549	Amac_BGP6	K08998	3865	NZ_CABDWP010000001	None	uncharacterized protein
550	Amac_BGP6	K03601	2584	NZ_CABDWP010000001	None	exodeoxyribonuclease VII large subunit [EC:3.1.11.6]
551	Amac_BGP6	K12297	1959	NZ_CABDWP010000001	None	23S rRNA (guanine2445-N2)-methyltransferase / 23S rRNA (guanine2069-N7)-methyltransferase [EC:2.1.1.173 2.1.1.264]
552	Amac_BGP6	K07659	3707	NZ_CABDWP010000001	None	two-component system, OmpR family, phosphate regulon response regulator OmpR
553	Amac_BGP6	K03417	2961	NZ_CABDWP010000001	None	methylisocitrate lyase [EC:4.1.3.30]
554	Amac_BGP6	K03588	2856	NZ_CABDWP010000001	None	cell division protein FtsW
555	Amac_BGP6	K00903	2670	NZ_CABDWP010000001	None	protein-tyrosine kinase [EC:2.7.10.2]
556	Amac_BGP6	K02655	2548	NZ_CABDWP010000001	None	type IV pilus assembly protein PilE
557	Amac_BGP6	K02669	2890	NZ_CABDWP010000001	None	twitching motility protein PilT
558	Amac_BGP6	K06180	2493	NZ_CABDWP010000001	None	23S rRNA pseudouridine1911/1915/1917 synthase [EC:5.4.99.23]
559	Amac_BGP6	K06180	1623	NZ_CABDWP010000001	None	23S rRNA pseudouridine1911/1915/1917 synthase [EC:5.4.99.23]
560	Amac_BGP6	K02457	3719	NZ_CABDWP010000001	None	general secretion pathway protein H
561	Amac_BGP6	K03749	2356	NZ_CABDWP010000001	None	DedD protein
562	Amac_BGP6	K03775	2539	NZ_CABDWP010000001	None	FKBP-type peptidyl-prolyl cis-trans isomerase SlyD [EC:5.2.1.8]
563	Amac_BGP6	K03774	2554	NZ_CABDWP010000001	None	FKBP-type peptidyl-prolyl cis-trans isomerase SlpA [EC:5.2.1.8]
564	Amac_BGP6	K02456	3718	NZ_CABDWP010000001	None	general secretion pathway protein G
565	Amac_BGP6	K02481	2878	NZ_CABDWP010000001	None	two-component system, NtrC family, response regulator
566	Amac_BGP6	K03210	2615	NZ_CABDWP010000001	None	preprotein translocase subunit YajC
567	Amac_BGP6	K10536	3497	NZ_CABDWP010000001	None	agmatine deiminase [EC:3.5.3.12]
568	Amac_BGP6	K02654	2830	NZ_CABDWP010000001	None	leader peptidase (prepilin peptidase) / N-methyltransferase [EC:3.4.23.43 2.1.1.-]
569	Amac_BGP6	K09701	2501	NZ_CABDWP010000001	None	uncharacterized protein
570	Amac_BGP6	K07738	2515	NZ_CABDWP010000001	None	transcriptional repressor NrdR
571	Amac_BGP6	K09926	1987	NZ_CABDWP010000001	None	uncharacterized protein
572	Amac_BGP6	K02867	3476	NZ_CABDWP010000001	None	large subunit ribosomal protein L11
573	Amac_BGP6	K21700	3049	NZ_CABDWP010000001	None	beta-alanine degradation protein BauB
574	Amac_BGP6	K07089	3446	NZ_CABDWP010000001	None	uncharacterized protein
575	Amac_BGP6	K03589	2852	NZ_CABDWP010000001	None	cell division protein FtsQ
576	Amac_BGP6	K24136	2873	NZ_CABDWP010000001	None	glutathione-dependent peroxiredoxin [EC:1.11.1.27]
577	Amac_BGP6	K09891	3424	NZ_CABDWP010000001	None	uncharacterized protein
578	Amac_BGP6	K03402	3247	NZ_CABDWP010000001	None	transcriptional regulator of arginine metabolism
579	Amac_BGP6	K18778	2832	NZ_CABDWP010000001	None	cell division protein ZapD
580	Amac_BGP6	K13639	2708	NZ_CABDWP010000001	None	MerR family transcriptional regulator, redox-sensitive transcriptional activator SoxR
581	Amac_BGP6	K08219	2744	NZ_CABDWP010000001	None	MFS transporter, UMF2 family, putative MFS family transporter protein
582	Amac_BGP6	K00876	3252	NZ_CABDWP010000001	None	uridine kinase [EC:2.7.1.48]
583	Amac_BGP6	K02907	3338	NZ_CABDWP010000001	None	large subunit ribosomal protein L30
584	Amac_BGP6	K20542	3191	NZ_CABDWP010000001	None	endoglucanase [EC:3.2.1.4]
585	Amac_BGP6	K15738	1961	NZ_CABDWP010000001	None	ABC transport system ATP-binding/permease protein
586	Amac_BGP6	K01759	1180	NZ_CABDWP010000001	None	lactoylglutathione lyase [EC:4.4.1.5]
587	Amac_BGP6	K01759	2724	NZ_CABDWP010000001	None	lactoylglutathione lyase [EC:4.4.1.5]
588	Amac_BGP6	K14393	3261	NZ_CABDWP010000001	None	cation/acetate symporter
589	Amac_BGP6	K03610	3002	NZ_CABDWP010000001	None	septum site-determining protein MinC
590	Amac_BGP6	K07304	2901	NZ_CABDWP010000001	None	peptide-methionine (S)-S-oxide reductase [EC:1.8.4.11]
591	Amac_BGP6	K07304	3183	NZ_CABDWP010000001	None	peptide-methionine (S)-S-oxide reductase [EC:1.8.4.11]
592	Amac_BGP6	K08989	2623	NZ_CABDWP010000001	None	putative membrane protein
593	Amac_BGP6	K00325	3649	NZ_CABDWP010000001	None	H+-translocating NAD(P) transhydrogenase subunit beta [EC:1.6.1.2 7.1.1.1]
594	Amac_BGP6	K01991	1520	NZ_CABDWP010000001	None	polysaccharide biosynthesis/export protein
595	Amac_BGP6	K01991	932	NZ_CABDWP010000001	None	polysaccharide biosynthesis/export protein
596	Amac_BGP6	K01991	2668	NZ_CABDWP010000001	None	polysaccharide biosynthesis/export protein
597	Amac_BGP6	K18967	3083	NZ_CABDWP010000001	None	diguanylate cyclase [EC:2.7.7.65]
598	Amac_BGP6	K03412	1058	NZ_CABDWP010000001	None	two-component system, chemotaxis family, protein-glutamate methylesterase/glutaminase [EC:3.1.1.61 3.5.1.44]
599	Amac_BGP6	K03412	2843	NZ_CABDWP010000001	None	two-component system, chemotaxis family, protein-glutamate methylesterase/glutaminase [EC:3.1.1.61 3.5.1.44]
600	Amac_BGP6	K03412	294	NZ_CABDWP010000001	None	two-component system, chemotaxis family, protein-glutamate methylesterase/glutaminase [EC:3.1.1.61 3.5.1.44]
601	Amac_BGP6	K03412	303	NZ_CABDWP010000001	None	two-component system, chemotaxis family, protein-glutamate methylesterase/glutaminase [EC:3.1.1.61 3.5.1.44]
602	Amac_BGP6	K03406	2835	NZ_CABDWP010000001	None	methyl-accepting chemotaxis protein
603	Amac_BGP6	K03406	2581	NZ_CABDWP010000001	None	methyl-accepting chemotaxis protein
604	Amac_BGP6	K03406	533	NZ_CABDWP010000001	None	methyl-accepting chemotaxis protein
605	Amac_BGP6	K03406	2845	NZ_CABDWP010000001	None	methyl-accepting chemotaxis protein
606	Amac_BGP6	K03406	287	NZ_CABDWP010000001	None	methyl-accepting chemotaxis protein
607	Amac_BGP6	K03406	291	NZ_CABDWP010000001	None	methyl-accepting chemotaxis protein
608	Amac_BGP6	K03406	3110	NZ_CABDWP010000001	None	methyl-accepting chemotaxis protein
609	Amac_BGP6	K03406	295	NZ_CABDWP010000001	None	methyl-accepting chemotaxis protein
610	Amac_BGP6	K03406	3368	NZ_CABDWP010000001	None	methyl-accepting chemotaxis protein
611	Amac_BGP6	K03406	168	NZ_CABDWP010000001	None	methyl-accepting chemotaxis protein
612	Amac_BGP6	K03406	299	NZ_CABDWP010000001	None	methyl-accepting chemotaxis protein
613	Amac_BGP6	K03406	300	NZ_CABDWP010000001	None	methyl-accepting chemotaxis protein
614	Amac_BGP6	K03406	1068	NZ_CABDWP010000001	None	methyl-accepting chemotaxis protein
615	Amac_BGP6	K03406	819	NZ_CABDWP010000001	None	methyl-accepting chemotaxis protein
616	Amac_BGP6	K03406	694	NZ_CABDWP010000001	None	methyl-accepting chemotaxis protein
617	Amac_BGP6	K03406	3135	NZ_CABDWP010000001	None	methyl-accepting chemotaxis protein
618	Amac_BGP6	K03406	602	NZ_CABDWP010000001	None	methyl-accepting chemotaxis protein
619	Amac_BGP6	K03406	347	NZ_CABDWP010000001	None	methyl-accepting chemotaxis protein
620	Amac_BGP6	K03406	3291	NZ_CABDWP010000001	None	methyl-accepting chemotaxis protein
621	Amac_BGP6	K03406	2146	NZ_CABDWP010000001	None	methyl-accepting chemotaxis protein
622	Amac_BGP6	K03406	3559	NZ_CABDWP010000001	None	methyl-accepting chemotaxis protein
623	Amac_BGP6	K03406	3561	NZ_CABDWP010000001	None	methyl-accepting chemotaxis protein
624	Amac_BGP6	K03406	624	NZ_CABDWP010000001	None	methyl-accepting chemotaxis protein
625	Amac_BGP6	K03406	1399	NZ_CABDWP010000001	None	methyl-accepting chemotaxis protein
626	Amac_BGP6	K03406	2296	NZ_CABDWP010000001	None	methyl-accepting chemotaxis protein
627	Amac_BGP6	K09895	2804	NZ_CABDWP010000001	None	uncharacterized protein
628	Amac_BGP6	K07648	2969	NZ_CABDWP010000001	None	two-component system, OmpR family, aerobic respiration control sensor histidine kinase ArcB [EC:2.7.13.3]
629	Amac_BGP6	K01239	2806	NZ_CABDWP010000001	None	purine nucleosidase [EC:3.2.2.1]
630	Amac_BGP6	K12251	3498	NZ_CABDWP010000001	None	N-carbamoylputrescine amidase [EC:3.5.1.53]
631	Amac_BGP6	K19304	2988	NZ_CABDWP010000001	None	murein DD-endopeptidase [EC:3.4.24.-]
632	Amac_BGP6	K02863	3475	NZ_CABDWP010000001	None	large subunit ribosomal protein L1
633	Amac_BGP6	K00906	2929	NZ_CABDWP010000001	None	isocitrate dehydrogenase kinase/phosphatase [EC:2.7.11.5 3.1.3.-]
634	Amac_BGP6	K02687	3696	NZ_CABDWP010000001	None	ribosomal protein L11 methyltransferase [EC:2.1.1.-]
635	Amac_BGP6	K03572	3527	NZ_CABDWP010000001	None	DNA mismatch repair protein MutL
636	Amac_BGP6	K14998	3789	NZ_CABDWP010000001	None	surfeit locus 1 family protein
637	Amac_BGP6	K02650	2828	NZ_CABDWP010000001	None	type IV pilus assembly protein PilA
638	Amac_BGP6	K13985	3546	NZ_CABDWP010000001	None	N-acyl-phosphatidylethanolamine-hydrolysing phospholipase D [EC:3.1.4.54]
639	Amac_BGP6	K13985	1468	NZ_CABDWP010000001	None	N-acyl-phosphatidylethanolamine-hydrolysing phospholipase D [EC:3.1.4.54]
640	Amac_BGP6	K03764	3409	NZ_CABDWP010000001	None	MetJ family transcriptional regulator, methionine regulon repressor
641	Amac_BGP6	K03770	2568	NZ_CABDWP010000001	None	peptidyl-prolyl cis-trans isomerase D [EC:5.2.1.8]
642	Amac_BGP6	K03980	2558	NZ_CABDWP010000001	None	putative peptidoglycan lipid II flippase
643	Amac_BGP6	K04751	363	NZ_CABDWP010000001	None	nitrogen regulatory protein P-II 1
644	Amac_BGP6	K04751	2540	NZ_CABDWP010000001	None	nitrogen regulatory protein P-II 1
645	Amac_BGP6	K00537	1368	NZ_CABDWP010000001	None	arsenate reductase (glutaredoxin) [EC:1.20.4.1]
646	Amac_BGP6	K00537	2073	NZ_CABDWP010000001	None	arsenate reductase (glutaredoxin) [EC:1.20.4.1]
647	Amac_BGP6	K00537	1459	NZ_CABDWP010000001	None	arsenate reductase (glutaredoxin) [EC:1.20.4.1]
648	Amac_BGP6	K02452	3714	NZ_CABDWP010000001	None	general secretion pathway protein C
649	Amac_BGP6	K02453	3715	NZ_CABDWP010000001	None	general secretion pathway protein D
650	Amac_BGP6	K19701	2800	NZ_CABDWP010000001	None	aminopeptidase YwaD [EC:3.4.11.6 3.4.11.10]
651	Amac_BGP6	K19701	41	NZ_CABDWP010000001	None	aminopeptidase YwaD [EC:3.4.11.6 3.4.11.10]
652	Amac_BGP6	K19701	1199	NZ_CABDWP010000001	None	aminopeptidase YwaD [EC:3.4.11.6 3.4.11.10]
653	Amac_BGP6	K01358	2572	NZ_CABDWP010000001	None	ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]
654	Amac_BGP6	K03567	2054	NZ_CABDWP010000001	None	glycine cleavage system transcriptional repressor
655	Amac_BGP6	K03598	2531	NZ_CABDWP010000001	None	sigma-E factor negative regulatory protein RseB
656	Amac_BGP6	K02876	3337	NZ_CABDWP010000001	None	large subunit ribosomal protein L15
657	Amac_BGP6	K03407	1057	NZ_CABDWP010000001	None	two-component system, chemotaxis family, sensor kinase CheA [EC:2.7.13.3]
658	Amac_BGP6	K03407	289	NZ_CABDWP010000001	None	two-component system, chemotaxis family, sensor kinase CheA [EC:2.7.13.3]
659	Amac_BGP6	K03407	297	NZ_CABDWP010000001	None	two-component system, chemotaxis family, sensor kinase CheA [EC:2.7.13.3]
660	Amac_BGP6	K03407	2839	NZ_CABDWP010000001	None	two-component system, chemotaxis family, sensor kinase CheA [EC:2.7.13.3]
661	Amac_BGP6	K07107	1270	NZ_CABDWP010000001	None	acyl-CoA thioester hydrolase [EC:3.1.2.-]
662	Amac_BGP6	K07107	201	NZ_CABDWP010000001	None	acyl-CoA thioester hydrolase [EC:3.1.2.-]
663	Amac_BGP6	K07107	2394	NZ_CABDWP010000001	None	acyl-CoA thioester hydrolase [EC:3.1.2.-]
664	Amac_BGP6	K07107	3814	NZ_CABDWP010000001	None	acyl-CoA thioester hydrolase [EC:3.1.2.-]
665	Amac_BGP6	K08234	3490	NZ_CABDWP010000001	None	glyoxylase I family protein
666	Amac_BGP6	K19339	3106	NZ_CABDWP010000001	None	NosR/NirI family transcriptional regulator, nitrous oxide reductase regulator
667	Amac_BGP6	K07113	3679	NZ_CABDWP010000001	None	UPF0716 protein FxsA
668	Amac_BGP6	K01990	912	NZ_CABDWP010000001	None	ABC-2 type transport system ATP-binding protein
669	Amac_BGP6	K01990	116	NZ_CABDWP010000001	None	ABC-2 type transport system ATP-binding protein
670	Amac_BGP6	K01990	3439	NZ_CABDWP010000001	None	ABC-2 type transport system ATP-binding protein
671	Amac_BGP6	K02533	2609	NZ_CABDWP010000001	None	tRNA/rRNA methyltransferase [EC:2.1.1.-]
672	Amac_BGP6	K00324	3651	NZ_CABDWP010000001	None	H+-translocating NAD(P) transhydrogenase subunit alpha [EC:1.6.1.2 7.1.1.1]
673	Amac_BGP6	K07305	2249	NZ_CABDWP010000001	None	peptide-methionine (R)-S-oxide reductase [EC:1.8.4.12]
674	Amac_BGP6	K03611	2413	NZ_CABDWP010000001	None	protein dithiol:quinone oxidoreductase [EC:1.8.5.9]
675	Amac_BGP6	K01953	1198	NZ_CABDWP010000001	None	asparagine synthase (glutamine-hydrolysing) [EC:6.3.5.4]
676	Amac_BGP6	K01953	2654	NZ_CABDWP010000001	None	asparagine synthase (glutamine-hydrolysing) [EC:6.3.5.4]
677	Amac_BGP6	K06970	2707	NZ_CABDWP010000001	None	23S rRNA (adenine1618-N6)-methyltransferase [EC:2.1.1.181]
678	Amac_BGP6	K07461	2673	NZ_CABDWP010000001	None	putative endonuclease
679	Amac_BGP6	K03607	1947	NZ_CABDWP010000001	None	ProP effector
680	Amac_BGP6	K02914	3867	NZ_CABDWP010000001	None	large subunit ribosomal protein L34
681	Amac_BGP6	K00681	477	NZ_CABDWP010000001	None	gamma-glutamyltranspeptidase / glutathione hydrolase [EC:2.3.2.2 3.4.19.13]
682	Amac_BGP6	K00681	2115	NZ_CABDWP010000001	None	gamma-glutamyltranspeptidase / glutathione hydrolase [EC:2.3.2.2 3.4.19.13]
683	Amac_BGP6	K00681	365	NZ_CABDWP010000001	None	gamma-glutamyltranspeptidase / glutathione hydrolase [EC:2.3.2.2 3.4.19.13]
684	Amac_BGP6	K00118	3059	NZ_CABDWP010000001	None	glucose-fructose oxidoreductase [EC:1.1.99.28]
685	Amac_BGP6	K21698	3631	NZ_CABDWP010000001	None	LysR family transcriptional regulator, transcriptional activator for aaeXAB operon
686	Amac_BGP6	K02874	3346	NZ_CABDWP010000001	None	large subunit ribosomal protein L14
687	Amac_BGP6	K03217	3864	NZ_CABDWP010000001	None	YidC/Oxa1 family membrane protein insertase
688	Amac_BGP6	K15461	2370	NZ_CABDWP010000001	None	tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein [EC:2.1.1.61 1.5.-.-]
689	Amac_BGP6	K01414	3376	NZ_CABDWP010000001	None	oligopeptidase A [EC:3.4.24.70]
690	Amac_BGP6	K02653	2829	NZ_CABDWP010000001	None	type IV pilus assembly protein PilC
691	Amac_BGP6	K03559	3457	NZ_CABDWP010000001	None	biopolymer transport protein ExbD
692	Amac_BGP6	K03559	677	NZ_CABDWP010000001	None	biopolymer transport protein ExbD
693	Amac_BGP6	K03559	3188	NZ_CABDWP010000001	None	biopolymer transport protein ExbD
694	Amac_BGP6	K03559	1110	NZ_CABDWP010000001	None	biopolymer transport protein ExbD
695	Amac_BGP6	K03559	1272	NZ_CABDWP010000001	None	biopolymer transport protein ExbD
696	Amac_BGP6	K10914	2364	NZ_CABDWP010000001	None	CRP/FNR family transcriptional regulator, cyclic AMP receptor protein
697	Amac_BGP6	K03773	3244	NZ_CABDWP010000001	None	FKBP-type peptidyl-prolyl cis-trans isomerase FklB [EC:5.2.1.8]
698	Amac_BGP6	K07267	2992	NZ_CABDWP010000001	None	porin
699	Amac_BGP6	K04752	363	NZ_CABDWP010000001	None	nitrogen regulatory protein P-II 2
700	Amac_BGP6	K04752	2540	NZ_CABDWP010000001	None	nitrogen regulatory protein P-II 2
701	Amac_BGP6	K14540	2693	NZ_CABDWP010000001	None	ribosome biogenesis GTPase A
702	Amac_BGP6	K02450	2672	NZ_CABDWP010000001	None	general secretion pathway protein A
703	Amac_BGP6	K02450	886	NZ_CABDWP010000001	None	general secretion pathway protein A
704	Amac_BGP6	K02336	3146	NZ_CABDWP010000001	None	DNA polymerase II [EC:2.7.7.7]
705	Amac_BGP6	K17713	2589	NZ_CABDWP010000001	None	outer membrane protein assembly factor BamB
706	Amac_BGP6	K03772	3744	NZ_CABDWP010000001	None	FKBP-type peptidyl-prolyl cis-trans isomerase FkpA [EC:5.2.1.8]
707	Amac_BGP6	K03772	3244	NZ_CABDWP010000001	None	FKBP-type peptidyl-prolyl cis-trans isomerase FkpA [EC:5.2.1.8]
708	Amac_BGP6	K06187	2459	NZ_CABDWP010000001	None	recombination protein RecR
709	Amac_BGP6	K03969	1090	NZ_CABDWP010000001	None	phage shock protein A
710	Amac_BGP6	K03969	3166	NZ_CABDWP010000001	None	phage shock protein A
711	Amac_BGP6	K03558	2355	NZ_CABDWP010000001	None	membrane protein required for colicin V production
712	Amac_BGP6	K14742	2424	NZ_CABDWP010000001	None	tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
713	Amac_BGP6	K07058	3411	NZ_CABDWP010000001	None	membrane protein
714	Amac_BGP6	K07058	2743	NZ_CABDWP010000001	None	membrane protein
715	Amac_BGP6	K03564	2059	NZ_CABDWP010000001	None	thioredoxin-dependent peroxiredoxin [EC:1.11.1.24]
716	Amac_BGP6	K18622	618	NZ_CABDWP010000001	None	adducin
717	Amac_BGP6	K18622	2363	NZ_CABDWP010000001	None	adducin
718	Amac_BGP6	K15460	3196	NZ_CABDWP010000001	None	tRNA1Val (adenine37-N6)-methyltransferase [EC:2.1.1.223]
719	Amac_BGP6	K07070	3740	NZ_CABDWP010000001	None	uncharacterized protein
720	Amac_BGP6	K03438	2863	NZ_CABDWP010000001	None	16S rRNA (cytosine1402-N4)-methyltransferase [EC:2.1.1.199]
721	Amac_BGP6	K09897	443	NZ_CABDWP010000001	None	uncharacterized protein
722	Amac_BGP6	K09897	2222	NZ_CABDWP010000001	None	uncharacterized protein
723	Amac_BGP6	K07689	2005	NZ_CABDWP010000001	None	two-component system, NarL family, invasion response regulator UvrY
724	Amac_BGP6	K11941	2611	NZ_CABDWP010000001	None	glucans biosynthesis protein C [EC:2.1.-.-]
725	Amac_BGP6	K00694	3193	NZ_CABDWP010000001	None	cellulose synthase (UDP-forming) [EC:2.4.1.12]
726	Amac_BGP6	K05539	3168	NZ_CABDWP010000001	None	tRNA-dihydrouridine synthase A [EC:1.-.-.-]
727	Amac_BGP6	K02242	3775	NZ_CABDWP010000001	None	competence protein ComFC
728	Amac_BGP6	K20975	3104	NZ_CABDWP010000001	None	two-component system, sensor histidine kinase [EC:2.7.13.3]
729	Amac_BGP6	K20975	1384	NZ_CABDWP010000001	None	two-component system, sensor histidine kinase [EC:2.7.13.3]
730	Amac_BGP6	K20975	3263	NZ_CABDWP010000001	None	two-component system, sensor histidine kinase [EC:2.7.13.3]
731	Amac_BGP6	K07460	2948	NZ_CABDWP010000001	None	putative endonuclease
732	Amac_BGP6	K01011	2000	NZ_CABDWP010000001	None	thiosulfate/3-mercaptopyruvate sulfurtransferase [EC:2.8.1.1 2.8.1.2]
733	Amac_BGP6	K06959	3747	NZ_CABDWP010000001	None	protein Tex
734	Amac_BGP6	K03809	2074	NZ_CABDWP010000001	None	NAD(P)H dehydrogenase (quinone) [EC:1.6.5.2]
735	Amac_BGP6	K00383	3381	NZ_CABDWP010000001	None	glutathione reductase (NADPH) [EC:1.8.1.7]
736	Amac_BGP6	K03885	3627	NZ_CABDWP010000001	None	NADH:ubiquinone reductase (H+-translocating) [EC:7.1.1.2]
737	Amac_BGP6	K00432	1893	NZ_CABDWP010000001	None	glutathione peroxidase [EC:1.11.1.9]
738	Amac_BGP6	K00432	2119	NZ_CABDWP010000001	None	glutathione peroxidase [EC:1.11.1.9]
739	Amac_BGP6	K02557	2503	NZ_CABDWP010000001	None	chemotaxis protein MotB
740	Amac_BGP6	K19611	3461	NZ_CABDWP010000001	None	ferric enterobactin receptor
741	Amac_BGP6	K14645	3349	NZ_CABDWP010000001	None	serine protease [EC:3.4.21.-]
742	Amac_BGP6	K14645	3126	NZ_CABDWP010000001	None	serine protease [EC:3.4.21.-]
743	Amac_BGP6	K02033	2737	NZ_CABDWP010000001	None	peptide/nickel transport system permease protein
744	Amac_BGP6	K02033	1087	NZ_CABDWP010000001	None	peptide/nickel transport system permease protein
745	Amac_BGP6	K14731	3465	NZ_CABDWP010000001	None	epsilon-lactone hydrolase [EC:3.1.1.83]
746	Amac_BGP6	K09760	1934	NZ_CABDWP010000001	None	DNA recombination protein RmuC
747	Amac_BGP6	K07017	2779	NZ_CABDWP010000001	None	uncharacterized protein
748	Amac_BGP6	K07017	2451	NZ_CABDWP010000001	None	uncharacterized protein
749	Amac_BGP6	K07017	687	NZ_CABDWP010000001	None	uncharacterized protein
750	Amac_BGP6	K11107	2043	NZ_CABDWP010000001	None	ferredoxin
751	Amac_BGP6	K07003	3608	NZ_CABDWP010000001	None	uncharacterized protein
752	Amac_BGP6	K07003	1956	NZ_CABDWP010000001	None	uncharacterized protein
753	Amac_BGP6	K04085	3828	NZ_CABDWP010000001	None	tRNA 2-thiouridine synthesizing protein A [EC:2.8.1.-]
754	Amac_BGP6	K22042	2224	NZ_CABDWP010000001	None	ArsR family transcriptional regulator, virulence genes transcriptional regulator
755	Amac_BGP6	K03098	3488	NZ_CABDWP010000001	None	apolipoprotein D and lipocalin family protein
756	Amac_BGP6	K03926	3680	NZ_CABDWP010000001	None	periplasmic divalent cation tolerance protein
757	Amac_BGP6	K06876	1969	NZ_CABDWP010000001	None	deoxyribodipyrimidine photolyase-related protein
758	Amac_BGP6	K06889	3806	NZ_CABDWP010000001	None	uncharacterized protein
759	Amac_BGP6	K06137	3096	NZ_CABDWP010000001	None	pyrroloquinoline-quinone synthase [EC:1.3.3.11]
760	Amac_BGP6	K01894	3430	NZ_CABDWP010000001	None	glutamyl-Q tRNA(Asp) synthetase [EC:6.1.1.-]
761	Amac_BGP6	K03073	3479	NZ_CABDWP010000001	None	preprotein translocase subunit SecE
762	Amac_BGP6	K03701	2916	NZ_CABDWP010000001	None	excinuclease ABC subunit A
763	Amac_BGP6	K03701	205	NZ_CABDWP010000001	None	excinuclease ABC subunit A
764	Amac_BGP6	K03072	2614	NZ_CABDWP010000001	None	preprotein translocase subunit SecD
765	Amac_BGP6	K03072	774	NZ_CABDWP010000001	None	preprotein translocase subunit SecD
766	Amac_BGP6	K01881	2577	NZ_CABDWP010000001	None	prolyl-tRNA synthetase [EC:6.1.1.15]
767	Amac_BGP6	K01659	2962	NZ_CABDWP010000001	None	2-methylcitrate synthase [EC:2.3.3.5]
768	Amac_BGP6	K06136	3095	NZ_CABDWP010000001	None	pyrroloquinoline quinone biosynthesis protein B
769	Amac_BGP6	K08682	2351	NZ_CABDWP010000001	None	acyl carrier protein phosphodiesterase [EC:3.1.4.14]
770	Amac_BGP6	K04084	3681	NZ_CABDWP010000001	None	thioredoxin:protein disulfide reductase [EC:1.8.4.16]
771	Amac_BGP6	K10218	3481	NZ_CABDWP010000001	None	4-hydroxy-4-methyl-2-oxoglutarate aldolase [EC:4.1.3.17]
772	Amac_BGP6	K01467	3646	NZ_CABDWP010000001	None	beta-lactamase class C [EC:3.5.2.6]
