unique_id	genome_name	ko	gene_caller_id	contig	modules_with_ko	ko_definition
431	Amac_ATCC27126	K03184	1273	NC_018632	M00117	3-demethoxyubiquinol 3-hydroxylase [EC:1.14.99.60]
432	Amac_ATCC27126	K06134	1552	NC_018632	M00128	3-demethoxyubiquinol 3-hydroxylase [EC:1.14.99.60]
433	Amac_ATCC27126	K00021	617	NC_018632	M00095,M00849	hydroxymethylglutaryl-CoA reductase (NADPH) [EC:1.1.1.34]
434	Amac_ATCC27126	K00021	3247	NC_018632	M00095,M00849	hydroxymethylglutaryl-CoA reductase (NADPH) [EC:1.1.1.34]
435	Amac_ATCC27126	K00099	843	NC_018632	M00096	1-deoxy-D-xylulose-5-phosphate reductoisomerase [EC:1.1.1.267]
436	Amac_ATCC27126	K00991	460	NC_018632	M00096	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase [EC:2.7.7.60]
437	Amac_ATCC27126	K00919	1292	NC_018632	M00096	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase [EC:2.7.1.148]
438	Amac_ATCC27126	K01770	459	NC_018632	M00096	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase [EC:4.6.1.12]
439	Amac_ATCC27126	K03526	2427	NC_018632	M00096	(E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase [EC:1.17.7.1 1.17.7.3]
440	Amac_ATCC27126	K03527	2389	NC_018632	M00096	4-hydroxy-3-methylbut-2-en-1-yl diphosphate reductase [EC:1.17.7.4]
441	Amac_ATCC27126	K00795	2343	NC_018632	M00364	farnesyl diphosphate synthase [EC:2.5.1.1 2.5.1.10]
442	Amac_ATCC27126	K05555	3067	NC_018632	M00778	cyclase [EC:4.-.-.-]
443	Amac_ATCC27126	K00973	3138	NC_018632	M00793	glucose-1-phosphate thymidylyltransferase [EC:2.7.7.24]
444	Amac_ATCC27126	K01710	3135	NC_018632	M00793	dTDP-glucose 4,6-dehydratase [EC:4.2.1.46]
445	Amac_ATCC27126	K01790	3137	NC_018632	M00793	dTDP-4-dehydrorhamnose 3,5-epimerase [EC:5.1.3.13]
446	Amac_ATCC27126	K00067	3136	NC_018632	M00793	dTDP-4-dehydrorhamnose reductase [EC:1.1.1.133]
447	Amac_ATCC27126	K02078	1494	NC_018632	M00848	acyl carrier protein
448	Amac_ATCC27126	K14266	1729	NC_018632	M00789,M00790	tryptophan 7-halogenase [EC:1.14.19.9]
449	Amac_ATCC27126	K14266	493	NC_018632	M00789,M00790	tryptophan 7-halogenase [EC:1.14.19.9]
450	Amac_ATCC27126	K14266	3535	NC_018632	M00789,M00790	tryptophan 7-halogenase [EC:1.14.19.9]
451	Amac_ATCC27126	K14266	3631	NC_018632	M00789,M00790	tryptophan 7-halogenase [EC:1.14.19.9]
452	Amac_ATCC27126	K14266	3734	NC_018632	M00789,M00790	tryptophan 7-halogenase [EC:1.14.19.9]
453	Amac_ATCC27126	K14266	3735	NC_018632	M00789,M00790	tryptophan 7-halogenase [EC:1.14.19.9]
454	Amac_ATCC27126	K06998	1978	NC_018632	M00835	trans-2,3-dihydro-3-hydroxyanthranilate isomerase [EC:5.3.3.17]
455	Amac_ATCC27126	K12340	499	NC_018632	M00575,M00696,M00697	outer membrane protein
456	Amac_ATCC27126	K02172	2555	NC_018632	M00627	bla regulator protein blaR1
457	Amac_ATCC27126	K02171	2554	NC_018632	M00627	BlaI family transcriptional regulator, penicillinase repressor
458	Amac_ATCC27126	K07260	1320	NC_018632	M00651	zinc D-Ala-D-Ala carboxypeptidase [EC:3.4.17.14]
459	Amac_ATCC27126	K07637	1214	NC_018632	M00744	two-component system, OmpR family, sensor histidine kinase PhoQ [EC:2.7.13.3]
460	Amac_ATCC27126	K07660	1215	NC_018632	M00744	two-component system, OmpR family, response regulator PhoP
461	Amac_ATCC27126	K03585	2017	NC_018632	M00718	membrane fusion protein, multidrug efflux system
462	Amac_ATCC27126	K03585	551	NC_018632	M00718	membrane fusion protein, multidrug efflux system
463	Amac_ATCC27126	K03585	686	NC_018632	M00718	membrane fusion protein, multidrug efflux system
464	Amac_ATCC27126	K03585	2645	NC_018632	M00718	membrane fusion protein, multidrug efflux system
465	Amac_ATCC27126	K03585	118	NC_018632	M00718	membrane fusion protein, multidrug efflux system
466	Amac_ATCC27126	K18138	119	NC_018632	M00718	multidrug efflux pump
467	Amac_ATCC27126	K18139	687	NC_018632	M00718,M00642,M00643	outer membrane protein, multidrug efflux system
468	Amac_ATCC27126	K18298	2645	NC_018632	M00641	membrane fusion protein, multidrug efflux system
469	Amac_ATCC27126	K18301	306	NC_018632	M00642	TetR/AcrR family transcriptional regulator, mexJK operon transcriptional repressor
470	Amac_ATCC27126	K18900	2189	NC_018632	M00698	LysR family transcriptional regulator, regulator for bpeEF and oprC
471	Amac_ATCC27126	K15576	536	NC_018632	M00615	nitrate/nitrite transport system substrate-binding protein
472	Amac_ATCC27126	K15577	537	NC_018632	M00615	nitrate/nitrite transport system permease protein
473	Amac_ATCC27126	K15578	538	NC_018632	M00615	nitrate/nitrite transport system ATP-binding protein [EC:3.6.3.-]
474	Amac_ATCC27126	K15921	3636	NC_018632	None	arabinoxylan arabinofuranohydrolase [EC:3.2.1.55]
475	Amac_ATCC27126	K06020	2354	NC_018632	None	energy-dependent translational throttle protein EttA
476	Amac_ATCC27126	K07302	1339	NC_018632	None	isoquinoline 1-oxidoreductase subunit alpha [EC:1.3.99.16]
477	Amac_ATCC27126	K07302	1597	NC_018632	None	isoquinoline 1-oxidoreductase subunit alpha [EC:1.3.99.16]
478	Amac_ATCC27126	K07302	2909	NC_018632	None	isoquinoline 1-oxidoreductase subunit alpha [EC:1.3.99.16]
479	Amac_ATCC27126	K03602	2342	NC_018632	None	exodeoxyribonuclease VII small subunit [EC:3.1.11.6]
480	Amac_ATCC27126	K02939	3407	NC_018632	None	large subunit ribosomal protein L9
481	Amac_ATCC27126	K00690	2192	NC_018632	None	sucrose phosphorylase [EC:2.4.1.7]
482	Amac_ATCC27126	K00690	1957	NC_018632	None	sucrose phosphorylase [EC:2.4.1.7]
483	Amac_ATCC27126	K02044	3232	NC_018632	None	phosphonate transport system substrate-binding protein
484	Amac_ATCC27126	K00121	2751	NC_018632	None	S-(hydroxymethyl)glutathione dehydrogenase / alcohol dehydrogenase [EC:1.1.1.284 1.1.1.1]
485	Amac_ATCC27126	K09893	2855	NC_018632	None	regulator of ribonuclease activity B
486	Amac_ATCC27126	K07114	2578	NC_018632	None	Ca-activated chloride channel homolog
487	Amac_ATCC27126	K07114	1091	NC_018632	None	Ca-activated chloride channel homolog
488	Amac_ATCC27126	K09918	3410	NC_018632	None	uncharacterized protein
489	Amac_ATCC27126	K05844	3099	NC_018632	None	ribosomal protein S6--L-glutamate ligase [EC:6.3.2.-]
490	Amac_ATCC27126	K09930	2313	NC_018632	None	uncharacterized protein
491	Amac_ATCC27126	K03548	1937	NC_018632	None	putative permease
492	Amac_ATCC27126	K02656	2429	NC_018632	None	type IV pilus assembly protein PilF
493	Amac_ATCC27126	K03574	2672	NC_018632	None	8-oxo-dGTP diphosphatase [EC:3.6.1.55]
494	Amac_ATCC27126	K07712	2852	NC_018632	None	two-component system, NtrC family, nitrogen regulation response regulator GlnG
495	Amac_ATCC27126	K02483	355	NC_018632	None	two-component system, OmpR family, response regulator
496	Amac_ATCC27126	K02483	3589	NC_018632	None	two-component system, OmpR family, response regulator
497	Amac_ATCC27126	K02483	2763	NC_018632	None	two-component system, OmpR family, response regulator
498	Amac_ATCC27126	K02483	572	NC_018632	None	two-component system, OmpR family, response regulator
499	Amac_ATCC27126	K02483	1215	NC_018632	None	two-component system, OmpR family, response regulator
500	Amac_ATCC27126	K02454	3598	NC_018632	None	general secretion pathway protein E [EC:7.4.2.8]
501	Amac_ATCC27126	K00243	2015	NC_018632	None	uncharacterized protein
502	Amac_ATCC27126	K02440	2897	NC_018632	None	glycerol uptake facilitator protein
503	Amac_ATCC27126	K03776	3413	NC_018632	None	aerotaxis receptor
504	Amac_ATCC27126	K01175	2006	NC_018632	None	esterase [EC:3.1.-.-]
505	Amac_ATCC27126	K07263	2299	NC_018632	None	zinc protease [EC:3.4.24.-]
506	Amac_ATCC27126	K07263	2236	NC_018632	None	zinc protease [EC:3.4.24.-]
507	Amac_ATCC27126	K07263	1039	NC_018632	None	zinc protease [EC:3.4.24.-]
508	Amac_ATCC27126	K06169	2201	NC_018632	None	tRNA-(ms[2]io[6]A)-hydroxylase [EC:1.-.-.-]
509	Amac_ATCC27126	K03777	2323	NC_018632	None	D-lactate dehydrogenase (quinone) [EC:1.1.5.12]
510	Amac_ATCC27126	K03777	2956	NC_018632	None	D-lactate dehydrogenase (quinone) [EC:1.1.5.12]
511	Amac_ATCC27126	K02469	1921	NC_018632	None	DNA gyrase subunit A [EC:5.6.2.2]
512	Amac_ATCC27126	K02455	3599	NC_018632	None	general secretion pathway protein F
513	Amac_ATCC27126	K02482	3233	NC_018632	None	two-component system, NtrC family, sensor kinase [EC:2.7.13.3]
514	Amac_ATCC27126	K02482	1770	NC_018632	None	two-component system, NtrC family, sensor kinase [EC:2.7.13.3]
515	Amac_ATCC27126	K02482	1419	NC_018632	None	two-component system, NtrC family, sensor kinase [EC:2.7.13.3]
516	Amac_ATCC27126	K02482	2981	NC_018632	None	two-component system, NtrC family, sensor kinase [EC:2.7.13.3]
517	Amac_ATCC27126	K03207	3143	NC_018632	None	colanic acid biosynthesis protein WcaH [EC:3.6.1.-]
518	Amac_ATCC27126	K03561	579	NC_018632	None	biopolymer transport protein ExbB
519	Amac_ATCC27126	K03561	580	NC_018632	None	biopolymer transport protein ExbB
520	Amac_ATCC27126	K03561	3312	NC_018632	None	biopolymer transport protein ExbB
521	Amac_ATCC27126	K03561	3313	NC_018632	None	biopolymer transport protein ExbB
522	Amac_ATCC27126	K03561	1146	NC_018632	None	biopolymer transport protein ExbB
523	Amac_ATCC27126	K03561	988	NC_018632	None	biopolymer transport protein ExbB
524	Amac_ATCC27126	K03561	989	NC_018632	None	biopolymer transport protein ExbB
525	Amac_ATCC27126	K02864	3328	NC_018632	None	large subunit ribosomal protein L10
526	Amac_ATCC27126	K05851	2553	NC_018632	None	adenylate cyclase, class 1 [EC:4.6.1.1]
527	Amac_ATCC27126	K02680	2381	NC_018632	None	prepilin peptidase dependent protein B
528	Amac_ATCC27126	K03415	873	NC_018632	None	two-component system, chemotaxis family, chemotaxis protein CheV
529	Amac_ATCC27126	K03415	2466	NC_018632	None	two-component system, chemotaxis family, chemotaxis protein CheV
530	Amac_ATCC27126	K15539	2428	NC_018632	None	cytoskeleton protein RodZ
531	Amac_ATCC27126	K20541	3029	NC_018632	None	cellulose synthase operon protein B
532	Amac_ATCC27126	K01000	2684	NC_018632	None	phospho-N-acetylmuramoyl-pentapeptide-transferase [EC:2.7.8.13]
533	Amac_ATCC27126	K07303	1338	NC_018632	None	isoquinoline 1-oxidoreductase subunit beta [EC:1.3.99.16]
534	Amac_ATCC27126	K07303	2908	NC_018632	None	isoquinoline 1-oxidoreductase subunit beta [EC:1.3.99.16]
535	Amac_ATCC27126	K07303	1596	NC_018632	None	isoquinoline 1-oxidoreductase subunit beta [EC:1.3.99.16]
536	Amac_ATCC27126	K03603	2257	NC_018632	None	GntR family transcriptional regulator, negative regulator for fad regulon and positive regulator of fabA
537	Amac_ATCC27126	K16568	2489	NC_018632	None	exopolysaccharide production protein ExoZ
538	Amac_ATCC27126	K16568	1405	NC_018632	None	exopolysaccharide production protein ExoZ
539	Amac_ATCC27126	K00322	2991	NC_018632	None	NAD(P) transhydrogenase [EC:1.6.1.1]
540	Amac_ATCC27126	K02521	3682	NC_018632	None	LysR family transcriptional regulator, positive regulator for ilvC
541	Amac_ATCC27126	K10680	1033	NC_018632	None	N-ethylmaleimide reductase [EC:1.-.-.-]
542	Amac_ATCC27126	K10680	2826	NC_018632	None	N-ethylmaleimide reductase [EC:1.-.-.-]
543	Amac_ATCC27126	K03832	582	NC_018632	None	periplasmic protein TonB
544	Amac_ATCC27126	K03832	3310	NC_018632	None	periplasmic protein TonB
545	Amac_ATCC27126	K03832	2555	NC_018632	None	periplasmic protein TonB
546	Amac_ATCC27126	K03832	1692	NC_018632	None	periplasmic protein TonB
547	Amac_ATCC27126	K03832	991	NC_018632	None	periplasmic protein TonB
548	Amac_ATCC27126	K08998	3766	NC_018632	None	uncharacterized protein
549	Amac_ATCC27126	K03601	2420	NC_018632	None	exodeoxyribonuclease VII large subunit [EC:3.1.11.6]
550	Amac_ATCC27126	K07659	3589	NC_018632	None	two-component system, OmpR family, phosphate regulon response regulator OmpR
551	Amac_ATCC27126	K03417	2794	NC_018632	None	methylisocitrate lyase [EC:4.1.3.30]
552	Amac_ATCC27126	K03588	2682	NC_018632	None	cell division protein FtsW
553	Amac_ATCC27126	K00903	2507	NC_018632	None	protein-tyrosine kinase [EC:2.7.10.2]
554	Amac_ATCC27126	K02655	2384	NC_018632	None	type IV pilus assembly protein PilE
555	Amac_ATCC27126	K02669	2725	NC_018632	None	twitching motility protein PilT
556	Amac_ATCC27126	K06180	2330	NC_018632	None	23S rRNA pseudouridine1911/1915/1917 synthase [EC:5.4.99.23]
557	Amac_ATCC27126	K06180	1485	NC_018632	None	23S rRNA pseudouridine1911/1915/1917 synthase [EC:5.4.99.23]
558	Amac_ATCC27126	K02457	3601	NC_018632	None	general secretion pathway protein H
559	Amac_ATCC27126	K03749	2205	NC_018632	None	DedD protein
560	Amac_ATCC27126	K03775	2375	NC_018632	None	FKBP-type peptidyl-prolyl cis-trans isomerase SlyD [EC:5.2.1.8]
561	Amac_ATCC27126	K03774	2390	NC_018632	None	FKBP-type peptidyl-prolyl cis-trans isomerase SlpA [EC:5.2.1.8]
562	Amac_ATCC27126	K07274	3258	NC_018632	None	MipA family protein
563	Amac_ATCC27126	K07274	3699	NC_018632	None	MipA family protein
564	Amac_ATCC27126	K02456	3600	NC_018632	None	general secretion pathway protein G
565	Amac_ATCC27126	K02481	2704	NC_018632	None	two-component system, NtrC family, response regulator
566	Amac_ATCC27126	K02481	2713	NC_018632	None	two-component system, NtrC family, response regulator
567	Amac_ATCC27126	K10536	3350	NC_018632	None	agmatine deiminase [EC:3.5.3.12]
568	Amac_ATCC27126	K02654	2657	NC_018632	None	leader peptidase (prepilin peptidase) / N-methyltransferase [EC:3.4.23.43 2.1.1.-]
569	Amac_ATCC27126	K09701	2338	NC_018632	None	uncharacterized protein
570	Amac_ATCC27126	K07738	2351	NC_018632	None	transcriptional repressor NrdR
571	Amac_ATCC27126	K02867	3330	NC_018632	None	large subunit ribosomal protein L11
572	Amac_ATCC27126	K07089	3301	NC_018632	None	uncharacterized protein
573	Amac_ATCC27126	K03589	2678	NC_018632	None	cell division protein FtsQ
574	Amac_ATCC27126	K24136	2699	NC_018632	None	glutathione-dependent peroxiredoxin [EC:1.11.1.27]
575	Amac_ATCC27126	K24136	2708	NC_018632	None	glutathione-dependent peroxiredoxin [EC:1.11.1.27]
576	Amac_ATCC27126	K09891	3280	NC_018632	None	uncharacterized protein
577	Amac_ATCC27126	K03402	3082	NC_018632	None	transcriptional regulator of arginine metabolism
578	Amac_ATCC27126	K18778	2659	NC_018632	None	cell division protein ZapD
579	Amac_ATCC27126	K13639	2544	NC_018632	None	MerR family transcriptional regulator, redox-sensitive transcriptional activator SoxR
580	Amac_ATCC27126	K08219	2571	NC_018632	None	MFS transporter, UMF2 family, putative MFS family transporter protein
581	Amac_ATCC27126	K00876	3087	NC_018632	None	uridine kinase [EC:2.7.1.48]
582	Amac_ATCC27126	K02907	3191	NC_018632	None	large subunit ribosomal protein L30
583	Amac_ATCC27126	K20542	3028	NC_018632	None	endoglucanase [EC:3.2.1.4]
584	Amac_ATCC27126	K01759	1061	NC_018632	None	lactoylglutathione lyase [EC:4.4.1.5]
585	Amac_ATCC27126	K01759	2558	NC_018632	None	lactoylglutathione lyase [EC:4.4.1.5]
586	Amac_ATCC27126	K03610	2835	NC_018632	None	septum site-determining protein MinC
587	Amac_ATCC27126	K07304	2736	NC_018632	None	peptide-methionine (S)-S-oxide reductase [EC:1.8.4.11]
588	Amac_ATCC27126	K07304	3020	NC_018632	None	peptide-methionine (S)-S-oxide reductase [EC:1.8.4.11]
589	Amac_ATCC27126	K08989	2456	NC_018632	None	putative membrane protein
590	Amac_ATCC27126	K00325	3531	NC_018632	None	H+-translocating NAD(P) transhydrogenase subunit beta [EC:1.6.1.2 7.1.1.1]
591	Amac_ATCC27126	K01991	2505	NC_018632	None	polysaccharide biosynthesis/export protein
592	Amac_ATCC27126	K01991	812	NC_018632	None	polysaccharide biosynthesis/export protein
593	Amac_ATCC27126	K01991	1382	NC_018632	None	polysaccharide biosynthesis/export protein
594	Amac_ATCC27126	K18967	2923	NC_018632	None	diguanylate cyclase [EC:2.7.7.65]
595	Amac_ATCC27126	K03412	935	NC_018632	None	two-component system, chemotaxis family, protein-glutamate methylesterase/glutaminase [EC:3.1.1.61 3.5.1.44]
596	Amac_ATCC27126	K03412	2669	NC_018632	None	two-component system, chemotaxis family, protein-glutamate methylesterase/glutaminase [EC:3.1.1.61 3.5.1.44]
597	Amac_ATCC27126	K03412	230	NC_018632	None	two-component system, chemotaxis family, protein-glutamate methylesterase/glutaminase [EC:3.1.1.61 3.5.1.44]
598	Amac_ATCC27126	K03412	239	NC_018632	None	two-component system, chemotaxis family, protein-glutamate methylesterase/glutaminase [EC:3.1.1.61 3.5.1.44]
599	Amac_ATCC27126	K03406	2947	NC_018632	None	methyl-accepting chemotaxis protein
600	Amac_ATCC27126	K03406	3222	NC_018632	None	methyl-accepting chemotaxis protein
601	Amac_ATCC27126	K03406	535	NC_018632	None	methyl-accepting chemotaxis protein
602	Amac_ATCC27126	K03406	283	NC_018632	None	methyl-accepting chemotaxis protein
603	Amac_ATCC27126	K03406	2972	NC_018632	None	methyl-accepting chemotaxis protein
604	Amac_ATCC27126	K03406	554	NC_018632	None	methyl-accepting chemotaxis protein
605	Amac_ATCC27126	K03406	945	NC_018632	None	methyl-accepting chemotaxis protein
606	Amac_ATCC27126	K03406	3126	NC_018632	None	methyl-accepting chemotaxis protein
607	Amac_ATCC27126	K03406	710	NC_018632	None	methyl-accepting chemotaxis protein
608	Amac_ATCC27126	K03406	463	NC_018632	None	methyl-accepting chemotaxis protein
609	Amac_ATCC27126	K03406	3413	NC_018632	None	methyl-accepting chemotaxis protein
610	Amac_ATCC27126	K03406	597	NC_018632	None	methyl-accepting chemotaxis protein
611	Amac_ATCC27126	K03406	3415	NC_018632	None	methyl-accepting chemotaxis protein
612	Amac_ATCC27126	K03406	2009	NC_018632	None	methyl-accepting chemotaxis protein
613	Amac_ATCC27126	K03406	223	NC_018632	None	methyl-accepting chemotaxis protein
614	Amac_ATCC27126	K03406	1761	NC_018632	None	methyl-accepting chemotaxis protein
615	Amac_ATCC27126	K03406	227	NC_018632	None	methyl-accepting chemotaxis protein
616	Amac_ATCC27126	K03406	2662	NC_018632	None	methyl-accepting chemotaxis protein
617	Amac_ATCC27126	K03406	231	NC_018632	None	methyl-accepting chemotaxis protein
618	Amac_ATCC27126	K03406	235	NC_018632	None	methyl-accepting chemotaxis protein
619	Amac_ATCC27126	K03406	2156	NC_018632	None	methyl-accepting chemotaxis protein
620	Amac_ATCC27126	K03406	236	NC_018632	None	methyl-accepting chemotaxis protein
621	Amac_ATCC27126	K03406	1261	NC_018632	None	methyl-accepting chemotaxis protein
622	Amac_ATCC27126	K03406	2671	NC_018632	None	methyl-accepting chemotaxis protein
623	Amac_ATCC27126	K03406	2417	NC_018632	None	methyl-accepting chemotaxis protein
624	Amac_ATCC27126	K03406	125	NC_018632	None	methyl-accepting chemotaxis protein
625	Amac_ATCC27126	K09895	2633	NC_018632	None	uncharacterized protein
626	Amac_ATCC27126	K07648	2802	NC_018632	None	two-component system, OmpR family, aerobic respiration control sensor histidine kinase ArcB [EC:2.7.13.3]
627	Amac_ATCC27126	K01239	2635	NC_018632	None	purine nucleosidase [EC:3.2.2.1]
628	Amac_ATCC27126	K12251	3351	NC_018632	None	N-carbamoylputrescine amidase [EC:3.5.1.53]
629	Amac_ATCC27126	K19304	2821	NC_018632	None	murein DD-endopeptidase [EC:3.4.24.-]
630	Amac_ATCC27126	K02863	3329	NC_018632	None	large subunit ribosomal protein L1
631	Amac_ATCC27126	K00906	2762	NC_018632	None	isocitrate dehydrogenase kinase/phosphatase [EC:2.7.11.5 3.1.3.-]
632	Amac_ATCC27126	K02687	3578	NC_018632	None	ribosomal protein L11 methyltransferase [EC:2.1.1.-]
633	Amac_ATCC27126	K03572	3381	NC_018632	None	DNA mismatch repair protein MutL
634	Amac_ATCC27126	K14998	3668	NC_018632	None	surfeit locus 1 family protein
635	Amac_ATCC27126	K02650	2655	NC_018632	None	type IV pilus assembly protein PilA
636	Amac_ATCC27126	K13985	3400	NC_018632	None	N-acyl-phosphatidylethanolamine-hydrolysing phospholipase D [EC:3.1.4.54]
637	Amac_ATCC27126	K13985	1332	NC_018632	None	N-acyl-phosphatidylethanolamine-hydrolysing phospholipase D [EC:3.1.4.54]
638	Amac_ATCC27126	K03764	3265	NC_018632	None	MetJ family transcriptional regulator, methionine regulon repressor
639	Amac_ATCC27126	K07264	3689	NC_018632	None	4-amino-4-deoxy-L-arabinose transferase [EC:2.4.2.43]
640	Amac_ATCC27126	K07264	719	NC_018632	None	4-amino-4-deoxy-L-arabinose transferase [EC:2.4.2.43]
641	Amac_ATCC27126	K03770	2404	NC_018632	None	peptidyl-prolyl cis-trans isomerase D [EC:5.2.1.8]
642	Amac_ATCC27126	K03980	2394	NC_018632	None	putative peptidoglycan lipid II flippase
643	Amac_ATCC27126	K04751	2376	NC_018632	None	nitrogen regulatory protein P-II 1
644	Amac_ATCC27126	K04751	299	NC_018632	None	nitrogen regulatory protein P-II 1
645	Amac_ATCC27126	K00537	1322	NC_018632	None	arsenate reductase (glutaredoxin) [EC:1.20.4.1]
646	Amac_ATCC27126	K00537	1940	NC_018632	None	arsenate reductase (glutaredoxin) [EC:1.20.4.1]
647	Amac_ATCC27126	K00537	1231	NC_018632	None	arsenate reductase (glutaredoxin) [EC:1.20.4.1]
648	Amac_ATCC27126	K02452	3596	NC_018632	None	general secretion pathway protein C
649	Amac_ATCC27126	K02453	3597	NC_018632	None	general secretion pathway protein D
650	Amac_ATCC27126	K19701	42	NC_018632	None	aminopeptidase YwaD [EC:3.4.11.6 3.4.11.10]
651	Amac_ATCC27126	K19701	1077	NC_018632	None	aminopeptidase YwaD [EC:3.4.11.6 3.4.11.10]
652	Amac_ATCC27126	K19701	2629	NC_018632	None	aminopeptidase YwaD [EC:3.4.11.6 3.4.11.10]
653	Amac_ATCC27126	K01358	2408	NC_018632	None	ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]
654	Amac_ATCC27126	K03567	1935	NC_018632	None	glycine cleavage system transcriptional repressor
655	Amac_ATCC27126	K03598	2367	NC_018632	None	sigma-E factor negative regulatory protein RseB
656	Amac_ATCC27126	K02876	3190	NC_018632	None	large subunit ribosomal protein L15
657	Amac_ATCC27126	K03407	2665	NC_018632	None	two-component system, chemotaxis family, sensor kinase CheA [EC:2.7.13.3]
658	Amac_ATCC27126	K03407	233	NC_018632	None	two-component system, chemotaxis family, sensor kinase CheA [EC:2.7.13.3]
659	Amac_ATCC27126	K03407	225	NC_018632	None	two-component system, chemotaxis family, sensor kinase CheA [EC:2.7.13.3]
660	Amac_ATCC27126	K07107	2241	NC_018632	None	acyl-CoA thioester hydrolase [EC:3.1.2.-]
661	Amac_ATCC27126	K07107	3716	NC_018632	None	acyl-CoA thioester hydrolase [EC:3.1.2.-]
662	Amac_ATCC27126	K07107	157	NC_018632	None	acyl-CoA thioester hydrolase [EC:3.1.2.-]
663	Amac_ATCC27126	K07107	1145	NC_018632	None	acyl-CoA thioester hydrolase [EC:3.1.2.-]
664	Amac_ATCC27126	K08234	3343	NC_018632	None	glyoxylase I family protein
665	Amac_ATCC27126	K19339	2943	NC_018632	None	NosR/NirI family transcriptional regulator, nitrous oxide reductase regulator
666	Amac_ATCC27126	K07113	3561	NC_018632	None	UPF0716 protein FxsA
667	Amac_ATCC27126	K01990	792	NC_018632	None	ABC-2 type transport system ATP-binding protein
668	Amac_ATCC27126	K01990	3295	NC_018632	None	ABC-2 type transport system ATP-binding protein
669	Amac_ATCC27126	K02533	2443	NC_018632	None	tRNA/rRNA methyltransferase [EC:2.1.1.-]
670	Amac_ATCC27126	K00324	3533	NC_018632	None	H+-translocating NAD(P) transhydrogenase subunit alpha [EC:1.6.1.2 7.1.1.1]
671	Amac_ATCC27126	K07305	2109	NC_018632	None	peptide-methionine (R)-S-oxide reductase [EC:1.8.4.12]
672	Amac_ATCC27126	K03611	2259	NC_018632	None	protein dithiol:quinone oxidoreductase [EC:1.8.5.9]
673	Amac_ATCC27126	K01953	2491	NC_018632	None	asparagine synthase (glutamine-hydrolysing) [EC:6.3.5.4]
674	Amac_ATCC27126	K01953	2500	NC_018632	None	asparagine synthase (glutamine-hydrolysing) [EC:6.3.5.4]
675	Amac_ATCC27126	K01953	1076	NC_018632	None	asparagine synthase (glutamine-hydrolysing) [EC:6.3.5.4]
676	Amac_ATCC27126	K06970	2543	NC_018632	None	23S rRNA (adenine1618-N6)-methyltransferase [EC:2.1.1.181]
677	Amac_ATCC27126	K07461	2509	NC_018632	None	putative endonuclease
678	Amac_ATCC27126	K02914	3768	NC_018632	None	large subunit ribosomal protein L34
679	Amac_ATCC27126	K00681	409	NC_018632	None	gamma-glutamyltranspeptidase / glutathione hydrolase [EC:2.3.2.2 3.4.19.13]
680	Amac_ATCC27126	K00681	1979	NC_018632	None	gamma-glutamyltranspeptidase / glutathione hydrolase [EC:2.3.2.2 3.4.19.13]
681	Amac_ATCC27126	K00681	301	NC_018632	None	gamma-glutamyltranspeptidase / glutathione hydrolase [EC:2.3.2.2 3.4.19.13]
682	Amac_ATCC27126	K00118	2883	NC_018632	None	glucose-fructose oxidoreductase [EC:1.1.99.28]
683	Amac_ATCC27126	K21698	3482	NC_018632	None	LysR family transcriptional regulator, transcriptional activator for aaeXAB operon
684	Amac_ATCC27126	K02874	3199	NC_018632	None	large subunit ribosomal protein L14
685	Amac_ATCC27126	K03217	3765	NC_018632	None	YidC/Oxa1 family membrane protein insertase
686	Amac_ATCC27126	K15461	2217	NC_018632	None	tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein [EC:2.1.1.61 1.5.-.-]
687	Amac_ATCC27126	K01414	3230	NC_018632	None	oligopeptidase A [EC:3.4.24.70]
688	Amac_ATCC27126	K02653	2656	NC_018632	None	type IV pilus assembly protein PilC
689	Amac_ATCC27126	K03559	581	NC_018632	None	biopolymer transport protein ExbD
690	Amac_ATCC27126	K03559	3311	NC_018632	None	biopolymer transport protein ExbD
691	Amac_ATCC27126	K03559	3025	NC_018632	None	biopolymer transport protein ExbD
692	Amac_ATCC27126	K03559	1147	NC_018632	None	biopolymer transport protein ExbD
693	Amac_ATCC27126	K03559	990	NC_018632	None	biopolymer transport protein ExbD
694	Amac_ATCC27126	K10914	2213	NC_018632	None	CRP/FNR family transcriptional regulator, cyclic AMP receptor protein
695	Amac_ATCC27126	K03773	3079	NC_018632	None	FKBP-type peptidyl-prolyl cis-trans isomerase FklB [EC:5.2.1.8]
696	Amac_ATCC27126	K07267	2825	NC_018632	None	porin
697	Amac_ATCC27126	K04752	2376	NC_018632	None	nitrogen regulatory protein P-II 2
698	Amac_ATCC27126	K04752	299	NC_018632	None	nitrogen regulatory protein P-II 2
699	Amac_ATCC27126	K14540	2529	NC_018632	None	ribosome biogenesis GTPase A
700	Amac_ATCC27126	K02336	1772	NC_018632	None	DNA polymerase II [EC:2.7.7.7]
