unique_id	genome_name	ko	gene_caller_id	contig	modules_with_ko	ko_definition
458	Amac_HOT1A3	K03585	2135	NZ_CP012202	M00718	membrane fusion protein, multidrug efflux system
459	Amac_HOT1A3	K03585	765	NZ_CP012202	M00718	membrane fusion protein, multidrug efflux system
460	Amac_HOT1A3	K18138	133	NZ_CP012202	M00718	multidrug efflux pump
461	Amac_HOT1A3	K18139	767	NZ_CP012202	M00718,M00642,M00643	outer membrane protein, multidrug efflux system
462	Amac_HOT1A3	K18298	2802	NZ_CP012202	M00641	membrane fusion protein, multidrug efflux system
463	Amac_HOT1A3	K18301	352	NZ_CP012202	M00642	TetR/AcrR family transcriptional regulator, mexJK operon transcriptional repressor
464	Amac_HOT1A3	K18900	2329	NZ_CP012202	M00698	LysR family transcriptional regulator, regulator for bpeEF and oprC
465	Amac_HOT1A3	K15576	600	NZ_CP012202	M00615	nitrate/nitrite transport system substrate-binding protein
466	Amac_HOT1A3	K15577	601	NZ_CP012202	M00615	nitrate/nitrite transport system permease protein
467	Amac_HOT1A3	K15578	602	NZ_CP012202	M00615	nitrate/nitrite transport system ATP-binding protein [EC:3.6.3.-]
468	Amac_HOT1A3	K06020	2498	NZ_CP012202	None	energy-dependent translational throttle protein EttA
469	Amac_HOT1A3	K01029	1922	NZ_CP012202	None	3-oxoacid CoA-transferase subunit B [EC:2.8.3.5]
470	Amac_HOT1A3	K03602	2484	NZ_CP012202	None	exodeoxyribonuclease VII small subunit [EC:3.1.11.6]
471	Amac_HOT1A3	K02939	3541	NZ_CP012202	None	large subunit ribosomal protein L9
472	Amac_HOT1A3	K00690	2072	NZ_CP012202	None	sucrose phosphorylase [EC:2.4.1.7]
473	Amac_HOT1A3	K00690	2332	NZ_CP012202	None	sucrose phosphorylase [EC:2.4.1.7]
474	Amac_HOT1A3	K02044	3364	NZ_CP012202	None	phosphonate transport system substrate-binding protein
475	Amac_HOT1A3	K00121	2889	NZ_CP012202	None	S-(hydroxymethyl)glutathione dehydrogenase / alcohol dehydrogenase [EC:1.1.1.284 1.1.1.1]
476	Amac_HOT1A3	K09893	2990	NZ_CP012202	None	regulator of ribonuclease activity B
477	Amac_HOT1A3	K07114	1179	NZ_CP012202	None	Ca-activated chloride channel homolog
478	Amac_HOT1A3	K07114	2732	NZ_CP012202	None	Ca-activated chloride channel homolog
479	Amac_HOT1A3	K09918	3544	NZ_CP012202	None	uncharacterized protein
480	Amac_HOT1A3	K05844	120	NZ_CP012202	None	ribosomal protein S6--L-glutamate ligase [EC:6.3.2.-]
481	Amac_HOT1A3	K05844	3229	NZ_CP012202	None	ribosomal protein S6--L-glutamate ligase [EC:6.3.2.-]
482	Amac_HOT1A3	K09930	2457	NZ_CP012202	None	uncharacterized protein
483	Amac_HOT1A3	K03548	2052	NZ_CP012202	None	putative permease
484	Amac_HOT1A3	K02656	2575	NZ_CP012202	None	type IV pilus assembly protein PilF
485	Amac_HOT1A3	K03574	2819	NZ_CP012202	None	8-oxo-dGTP diphosphatase [EC:3.6.1.55]
486	Amac_HOT1A3	K07712	2987	NZ_CP012202	None	two-component system, NtrC family, nitrogen regulation response regulator GlnG
487	Amac_HOT1A3	K02483	1314	NZ_CP012202	None	two-component system, OmpR family, response regulator
488	Amac_HOT1A3	K02483	400	NZ_CP012202	None	two-component system, OmpR family, response regulator
489	Amac_HOT1A3	K02483	3698	NZ_CP012202	None	two-component system, OmpR family, response regulator
490	Amac_HOT1A3	K02483	2900	NZ_CP012202	None	two-component system, OmpR family, response regulator
491	Amac_HOT1A3	K02483	698	NZ_CP012202	None	two-component system, OmpR family, response regulator
492	Amac_HOT1A3	K02483	639	NZ_CP012202	None	two-component system, OmpR family, response regulator
493	Amac_HOT1A3	K02454	3708	NZ_CP012202	None	general secretion pathway protein E [EC:7.4.2.8]
494	Amac_HOT1A3	K00243	2133	NZ_CP012202	None	uncharacterized protein
495	Amac_HOT1A3	K02440	3037	NZ_CP012202	None	glycerol uptake facilitator protein
496	Amac_HOT1A3	K03776	3547	NZ_CP012202	None	aerotaxis receptor
497	Amac_HOT1A3	K01175	2124	NZ_CP012202	None	esterase [EC:3.1.-.-]
498	Amac_HOT1A3	K07263	1120	NZ_CP012202	None	zinc protease [EC:3.4.24.-]
499	Amac_HOT1A3	K07263	2443	NZ_CP012202	None	zinc protease [EC:3.4.24.-]
500	Amac_HOT1A3	K07263	2380	NZ_CP012202	None	zinc protease [EC:3.4.24.-]
501	Amac_HOT1A3	K06169	2342	NZ_CP012202	None	tRNA-(ms[2]io[6]A)-hydroxylase [EC:1.-.-.-]
502	Amac_HOT1A3	K03777	2465	NZ_CP012202	None	D-lactate dehydrogenase (quinone) [EC:1.1.5.12]
503	Amac_HOT1A3	K03777	3082	NZ_CP012202	None	D-lactate dehydrogenase (quinone) [EC:1.1.5.12]
504	Amac_HOT1A3	K02469	2035	NZ_CP012202	None	DNA gyrase subunit A [EC:5.6.2.2]
505	Amac_HOT1A3	K02455	3709	NZ_CP012202	None	general secretion pathway protein F
506	Amac_HOT1A3	K02482	3106	NZ_CP012202	None	two-component system, NtrC family, sensor kinase [EC:2.7.13.3]
507	Amac_HOT1A3	K02482	3548	NZ_CP012202	None	two-component system, NtrC family, sensor kinase [EC:2.7.13.3]
508	Amac_HOT1A3	K02482	3365	NZ_CP012202	None	two-component system, NtrC family, sensor kinase [EC:2.7.13.3]
509	Amac_HOT1A3	K03207	3274	NZ_CP012202	None	colanic acid biosynthesis protein WcaH [EC:3.6.1.-]
510	Amac_HOT1A3	K03561	645	NZ_CP012202	None	biopolymer transport protein ExbB
511	Amac_HOT1A3	K03561	646	NZ_CP012202	None	biopolymer transport protein ExbB
512	Amac_HOT1A3	K03561	1071	NZ_CP012202	None	biopolymer transport protein ExbB
513	Amac_HOT1A3	K03561	1072	NZ_CP012202	None	biopolymer transport protein ExbB
514	Amac_HOT1A3	K03561	1236	NZ_CP012202	None	biopolymer transport protein ExbB
515	Amac_HOT1A3	K03561	3444	NZ_CP012202	None	biopolymer transport protein ExbB
516	Amac_HOT1A3	K03561	3445	NZ_CP012202	None	biopolymer transport protein ExbB
517	Amac_HOT1A3	K02864	3460	NZ_CP012202	None	large subunit ribosomal protein L10
518	Amac_HOT1A3	K05851	2706	NZ_CP012202	None	adenylate cyclase, class 1 [EC:4.6.1.1]
519	Amac_HOT1A3	K02680	2526	NZ_CP012202	None	prepilin peptidase dependent protein B
520	Amac_HOT1A3	K07115	1937	NZ_CP012202	None	23S rRNA (adenine2030-N6)-methyltransferase [EC:2.1.1.266]
521	Amac_HOT1A3	K03415	961	NZ_CP012202	None	two-component system, chemotaxis family, chemotaxis protein CheV
522	Amac_HOT1A3	K03415	2614	NZ_CP012202	None	two-component system, chemotaxis family, chemotaxis protein CheV
523	Amac_HOT1A3	K15539	2574	NZ_CP012202	None	cytoskeleton protein RodZ
524	Amac_HOT1A3	K20541	3154	NZ_CP012202	None	cellulose synthase operon protein B
525	Amac_HOT1A3	K01000	2831	NZ_CP012202	None	phospho-N-acetylmuramoyl-pentapeptide-transferase [EC:2.7.8.13]
526	Amac_HOT1A3	K03603	2401	NZ_CP012202	None	GntR family transcriptional regulator, negative regulator for fad regulon and positive regulator of fabA
527	Amac_HOT1A3	K16568	2637	NZ_CP012202	None	exopolysaccharide production protein ExoZ
528	Amac_HOT1A3	K16568	1543	NZ_CP012202	None	exopolysaccharide production protein ExoZ
529	Amac_HOT1A3	K00322	3116	NZ_CP012202	None	NAD(P) transhydrogenase [EC:1.6.1.1]
530	Amac_HOT1A3	K01028	1923	NZ_CP012202	None	3-oxoacid CoA-transferase subunit A [EC:2.8.3.5]
531	Amac_HOT1A3	K02521	3773	NZ_CP012202	None	LysR family transcriptional regulator, positive regulator for ilvC
532	Amac_HOT1A3	K10680	2961	NZ_CP012202	None	N-ethylmaleimide reductase [EC:1.-.-.-]
533	Amac_HOT1A3	K10680	1114	NZ_CP012202	None	N-ethylmaleimide reductase [EC:1.-.-.-]
534	Amac_HOT1A3	K03832	3430	NZ_CP012202	None	periplasmic protein TonB
535	Amac_HOT1A3	K03832	648	NZ_CP012202	None	periplasmic protein TonB
536	Amac_HOT1A3	K03832	1833	NZ_CP012202	None	periplasmic protein TonB
537	Amac_HOT1A3	K03832	3442	NZ_CP012202	None	periplasmic protein TonB
538	Amac_HOT1A3	K03832	1074	NZ_CP012202	None	periplasmic protein TonB
539	Amac_HOT1A3	K03832	2708	NZ_CP012202	None	periplasmic protein TonB
540	Amac_HOT1A3	K08998	3836	NZ_CP012202	None	uncharacterized protein
541	Amac_HOT1A3	K03601	2565	NZ_CP012202	None	exodeoxyribonuclease VII large subunit [EC:3.1.11.6]
542	Amac_HOT1A3	K12297	1957	NZ_CP012202	None	23S rRNA (guanine2445-N2)-methyltransferase / 23S rRNA (guanine2069-N7)-methyltransferase [EC:2.1.1.173 2.1.1.264]
543	Amac_HOT1A3	K07659	3698	NZ_CP012202	None	two-component system, OmpR family, phosphate regulon response regulator OmpR
544	Amac_HOT1A3	K03417	2932	NZ_CP012202	None	methylisocitrate lyase [EC:4.1.3.30]
545	Amac_HOT1A3	K03588	2829	NZ_CP012202	None	cell division protein FtsW
546	Amac_HOT1A3	K00903	2656	NZ_CP012202	None	protein-tyrosine kinase [EC:2.7.10.2]
547	Amac_HOT1A3	K02655	2529	NZ_CP012202	None	type IV pilus assembly protein PilE
548	Amac_HOT1A3	K02669	2862	NZ_CP012202	None	twitching motility protein PilT
549	Amac_HOT1A3	K06180	2472	NZ_CP012202	None	23S rRNA pseudouridine1911/1915/1917 synthase [EC:5.4.99.23]
550	Amac_HOT1A3	K06180	1624	NZ_CP012202	None	23S rRNA pseudouridine1911/1915/1917 synthase [EC:5.4.99.23]
551	Amac_HOT1A3	K02457	3711	NZ_CP012202	None	general secretion pathway protein H
552	Amac_HOT1A3	K03749	2346	NZ_CP012202	None	DedD protein
553	Amac_HOT1A3	K03775	2519	NZ_CP012202	None	FKBP-type peptidyl-prolyl cis-trans isomerase SlyD [EC:5.2.1.8]
554	Amac_HOT1A3	K03774	2535	NZ_CP012202	None	FKBP-type peptidyl-prolyl cis-trans isomerase SlpA [EC:5.2.1.8]
555	Amac_HOT1A3	K02456	3710	NZ_CP012202	None	general secretion pathway protein G
556	Amac_HOT1A3	K02481	2850	NZ_CP012202	None	two-component system, NtrC family, response regulator
557	Amac_HOT1A3	K03210	2596	NZ_CP012202	None	preprotein translocase subunit YajC
558	Amac_HOT1A3	K10536	3483	NZ_CP012202	None	agmatine deiminase [EC:3.5.3.12]
559	Amac_HOT1A3	K02654	2814	NZ_CP012202	None	leader peptidase (prepilin peptidase) / N-methyltransferase [EC:3.4.23.43 2.1.1.-]
560	Amac_HOT1A3	K09701	2480	NZ_CP012202	None	uncharacterized protein
561	Amac_HOT1A3	K07738	2495	NZ_CP012202	None	transcriptional repressor NrdR
562	Amac_HOT1A3	K09926	1983	NZ_CP012202	None	uncharacterized protein
563	Amac_HOT1A3	K02867	3462	NZ_CP012202	None	large subunit ribosomal protein L11
564	Amac_HOT1A3	K07089	3432	NZ_CP012202	None	uncharacterized protein
565	Amac_HOT1A3	K07089	3013	NZ_CP012202	None	uncharacterized protein
566	Amac_HOT1A3	K03589	2825	NZ_CP012202	None	cell division protein FtsQ
567	Amac_HOT1A3	K24136	2845	NZ_CP012202	None	glutathione-dependent peroxiredoxin [EC:1.11.1.27]
568	Amac_HOT1A3	K09891	3410	NZ_CP012202	None	uncharacterized protein
569	Amac_HOT1A3	K03402	3211	NZ_CP012202	None	transcriptional regulator of arginine metabolism
570	Amac_HOT1A3	K18778	2816	NZ_CP012202	None	cell division protein ZapD
571	Amac_HOT1A3	K13639	2695	NZ_CP012202	None	MerR family transcriptional regulator, redox-sensitive transcriptional activator SoxR
572	Amac_HOT1A3	K08219	2731	NZ_CP012202	None	MFS transporter, UMF2 family, putative MFS family transporter protein
573	Amac_HOT1A3	K00876	3216	NZ_CP012202	None	uridine kinase [EC:2.7.1.48]
574	Amac_HOT1A3	K02907	3319	NZ_CP012202	None	large subunit ribosomal protein L30
575	Amac_HOT1A3	K20542	3153	NZ_CP012202	None	endoglucanase [EC:3.2.1.4]
576	Amac_HOT1A3	K15738	1959	NZ_CP012202	None	ABC transport system ATP-binding/permease protein
577	Amac_HOT1A3	K01759	1143	NZ_CP012202	None	lactoylglutathione lyase [EC:4.4.1.5]
578	Amac_HOT1A3	K01759	2711	NZ_CP012202	None	lactoylglutathione lyase [EC:4.4.1.5]
579	Amac_HOT1A3	K14393	3225	NZ_CP012202	None	cation/acetate symporter
580	Amac_HOT1A3	K03610	2970	NZ_CP012202	None	septum site-determining protein MinC
581	Amac_HOT1A3	K07304	3145	NZ_CP012202	None	peptide-methionine (S)-S-oxide reductase [EC:1.8.4.11]
582	Amac_HOT1A3	K07304	2873	NZ_CP012202	None	peptide-methionine (S)-S-oxide reductase [EC:1.8.4.11]
583	Amac_HOT1A3	K08989	2604	NZ_CP012202	None	putative membrane protein
584	Amac_HOT1A3	K00325	3631	NZ_CP012202	None	H+-translocating NAD(P) transhydrogenase subunit beta [EC:1.6.1.2 7.1.1.1]
585	Amac_HOT1A3	K01991	1521	NZ_CP012202	None	polysaccharide biosynthesis/export protein
586	Amac_HOT1A3	K01991	907	NZ_CP012202	None	polysaccharide biosynthesis/export protein
587	Amac_HOT1A3	K01991	2654	NZ_CP012202	None	polysaccharide biosynthesis/export protein
588	Amac_HOT1A3	K18967	3046	NZ_CP012202	None	diguanylate cyclase [EC:2.7.7.65]
589	Amac_HOT1A3	K03406	2562	NZ_CP012202	None	methyl-accepting chemotaxis protein
590	Amac_HOT1A3	K03406	1030	NZ_CP012202	None	methyl-accepting chemotaxis protein
591	Amac_HOT1A3	K03406	139	NZ_CP012202	None	methyl-accepting chemotaxis protein
592	Amac_HOT1A3	K03406	267	NZ_CP012202	None	methyl-accepting chemotaxis protein
593	Amac_HOT1A3	K03406	525	NZ_CP012202	None	methyl-accepting chemotaxis protein
594	Amac_HOT1A3	K03406	271	NZ_CP012202	None	methyl-accepting chemotaxis protein
595	Amac_HOT1A3	K03406	275	NZ_CP012202	None	methyl-accepting chemotaxis protein
596	Amac_HOT1A3	K03406	279	NZ_CP012202	None	methyl-accepting chemotaxis protein
597	Amac_HOT1A3	K03406	280	NZ_CP012202	None	methyl-accepting chemotaxis protein
598	Amac_HOT1A3	K03406	665	NZ_CP012202	None	methyl-accepting chemotaxis protein
599	Amac_HOT1A3	K03406	3353	NZ_CP012202	None	methyl-accepting chemotaxis protein
600	Amac_HOT1A3	K03406	3255	NZ_CP012202	None	methyl-accepting chemotaxis protein
601	Amac_HOT1A3	K03406	329	NZ_CP012202	None	methyl-accepting chemotaxis protein
602	Amac_HOT1A3	K03406	2127	NZ_CP012202	None	methyl-accepting chemotaxis protein
603	Amac_HOT1A3	K03406	1361	NZ_CP012202	None	methyl-accepting chemotaxis protein
604	Amac_HOT1A3	K03406	599	NZ_CP012202	None	methyl-accepting chemotaxis protein
605	Amac_HOT1A3	K03406	3547	NZ_CP012202	None	methyl-accepting chemotaxis protein
606	Amac_HOT1A3	K03406	3549	NZ_CP012202	None	methyl-accepting chemotaxis protein
607	Amac_HOT1A3	K03406	2282	NZ_CP012202	None	methyl-accepting chemotaxis protein
608	Amac_HOT1A3	K03406	621	NZ_CP012202	None	methyl-accepting chemotaxis protein
609	Amac_HOT1A3	K03406	3071	NZ_CP012202	None	methyl-accepting chemotaxis protein
610	Amac_HOT1A3	K09895	2788	NZ_CP012202	None	uncharacterized protein
611	Amac_HOT1A3	K07648	2940	NZ_CP012202	None	two-component system, OmpR family, aerobic respiration control sensor histidine kinase ArcB [EC:2.7.13.3]
612	Amac_HOT1A3	K01239	2790	NZ_CP012202	None	purine nucleosidase [EC:3.2.2.1]
613	Amac_HOT1A3	K12251	3484	NZ_CP012202	None	N-carbamoylputrescine amidase [EC:3.5.1.53]
614	Amac_HOT1A3	K19304	2956	NZ_CP012202	None	murein DD-endopeptidase [EC:3.4.24.-]
615	Amac_HOT1A3	K02863	3461	NZ_CP012202	None	large subunit ribosomal protein L1
616	Amac_HOT1A3	K00906	2899	NZ_CP012202	None	isocitrate dehydrogenase kinase/phosphatase [EC:2.7.11.5 3.1.3.-]
617	Amac_HOT1A3	K02687	3687	NZ_CP012202	None	ribosomal protein L11 methyltransferase [EC:2.1.1.-]
618	Amac_HOT1A3	K03572	3514	NZ_CP012202	None	DNA mismatch repair protein MutL
619	Amac_HOT1A3	K14998	3759	NZ_CP012202	None	surfeit locus 1 family protein
620	Amac_HOT1A3	K02650	2812	NZ_CP012202	None	type IV pilus assembly protein PilA
621	Amac_HOT1A3	K13985	3533	NZ_CP012202	None	N-acyl-phosphatidylethanolamine-hydrolysing phospholipase D [EC:3.1.4.54]
622	Amac_HOT1A3	K13985	1469	NZ_CP012202	None	N-acyl-phosphatidylethanolamine-hydrolysing phospholipase D [EC:3.1.4.54]
623	Amac_HOT1A3	K03764	3395	NZ_CP012202	None	MetJ family transcriptional regulator, methionine regulon repressor
624	Amac_HOT1A3	K03770	2549	NZ_CP012202	None	peptidyl-prolyl cis-trans isomerase D [EC:5.2.1.8]
625	Amac_HOT1A3	K03980	2539	NZ_CP012202	None	putative peptidoglycan lipid II flippase
626	Amac_HOT1A3	K04751	345	NZ_CP012202	None	nitrogen regulatory protein P-II 1
627	Amac_HOT1A3	K04751	2521	NZ_CP012202	None	nitrogen regulatory protein P-II 1
628	Amac_HOT1A3	K00537	1424	NZ_CP012202	None	arsenate reductase (glutaredoxin) [EC:1.20.4.1]
629	Amac_HOT1A3	K00537	1332	NZ_CP012202	None	arsenate reductase (glutaredoxin) [EC:1.20.4.1]
630	Amac_HOT1A3	K00537	2055	NZ_CP012202	None	arsenate reductase (glutaredoxin) [EC:1.20.4.1]
631	Amac_HOT1A3	K02452	3706	NZ_CP012202	None	general secretion pathway protein C
632	Amac_HOT1A3	K02453	3707	NZ_CP012202	None	general secretion pathway protein D
633	Amac_HOT1A3	K01358	2553	NZ_CP012202	None	ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]
634	Amac_HOT1A3	K03567	2050	NZ_CP012202	None	glycine cleavage system transcriptional repressor
635	Amac_HOT1A3	K03598	2511	NZ_CP012202	None	sigma-E factor negative regulatory protein RseB
636	Amac_HOT1A3	K02876	3318	NZ_CP012202	None	large subunit ribosomal protein L15
637	Amac_HOT1A3	K07107	3784	NZ_CP012202	None	acyl-CoA thioester hydrolase [EC:3.1.2.-]
638	Amac_HOT1A3	K07107	2385	NZ_CP012202	None	acyl-CoA thioester hydrolase [EC:3.1.2.-]
639	Amac_HOT1A3	K07107	1235	NZ_CP012202	None	acyl-CoA thioester hydrolase [EC:3.1.2.-]
640	Amac_HOT1A3	K07107	173	NZ_CP012202	None	acyl-CoA thioester hydrolase [EC:3.1.2.-]
641	Amac_HOT1A3	K08234	3476	NZ_CP012202	None	glyoxylase I family protein
642	Amac_HOT1A3	K19339	3067	NZ_CP012202	None	NosR/NirI family transcriptional regulator, nitrous oxide reductase regulator
643	Amac_HOT1A3	K07113	3669	NZ_CP012202	None	UPF0716 protein FxsA
644	Amac_HOT1A3	K01990	816	NZ_CP012202	None	ABC-2 type transport system ATP-binding protein
645	Amac_HOT1A3	K01990	3425	NZ_CP012202	None	ABC-2 type transport system ATP-binding protein
646	Amac_HOT1A3	K01990	887	NZ_CP012202	None	ABC-2 type transport system ATP-binding protein
647	Amac_HOT1A3	K02533	2590	NZ_CP012202	None	tRNA/rRNA methyltransferase [EC:2.1.1.-]
648	Amac_HOT1A3	K00324	3633	NZ_CP012202	None	H+-translocating NAD(P) transhydrogenase subunit alpha [EC:1.6.1.2 7.1.1.1]
649	Amac_HOT1A3	K07305	2232	NZ_CP012202	None	peptide-methionine (R)-S-oxide reductase [EC:1.8.4.12]
650	Amac_HOT1A3	K03611	2403	NZ_CP012202	None	protein dithiol:quinone oxidoreductase [EC:1.8.5.9]
651	Amac_HOT1A3	K01953	1162	NZ_CP012202	None	asparagine synthase (glutamine-hydrolysing) [EC:6.3.5.4]
652	Amac_HOT1A3	K01953	2638	NZ_CP012202	None	asparagine synthase (glutamine-hydrolysing) [EC:6.3.5.4]
653	Amac_HOT1A3	K06970	2694	NZ_CP012202	None	23S rRNA (adenine1618-N6)-methyltransferase [EC:2.1.1.181]
654	Amac_HOT1A3	K07461	2659	NZ_CP012202	None	putative endonuclease
655	Amac_HOT1A3	K03607	1945	NZ_CP012202	None	ProP effector
656	Amac_HOT1A3	K02914	3838	NZ_CP012202	None	large subunit ribosomal protein L34
657	Amac_HOT1A3	K00681	2096	NZ_CP012202	None	gamma-glutamyltranspeptidase / glutathione hydrolase [EC:2.3.2.2 3.4.19.13]
658	Amac_HOT1A3	K00681	458	NZ_CP012202	None	gamma-glutamyltranspeptidase / glutathione hydrolase [EC:2.3.2.2 3.4.19.13]
659	Amac_HOT1A3	K00681	347	NZ_CP012202	None	gamma-glutamyltranspeptidase / glutathione hydrolase [EC:2.3.2.2 3.4.19.13]
660	Amac_HOT1A3	K00118	3022	NZ_CP012202	None	glucose-fructose oxidoreductase [EC:1.1.99.28]
661	Amac_HOT1A3	K21698	3612	NZ_CP012202	None	LysR family transcriptional regulator, transcriptional activator for aaeXAB operon
662	Amac_HOT1A3	K02874	3327	NZ_CP012202	None	large subunit ribosomal protein L14
663	Amac_HOT1A3	K03217	3835	NZ_CP012202	None	YidC/Oxa1 family membrane protein insertase
664	Amac_HOT1A3	K15461	2361	NZ_CP012202	None	tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein [EC:2.1.1.61 1.5.-.-]
665	Amac_HOT1A3	K01414	3362	NZ_CP012202	None	oligopeptidase A [EC:3.4.24.70]
666	Amac_HOT1A3	K02653	2813	NZ_CP012202	None	type IV pilus assembly protein PilC
667	Amac_HOT1A3	K03559	647	NZ_CP012202	None	biopolymer transport protein ExbD
668	Amac_HOT1A3	K03559	3150	NZ_CP012202	None	biopolymer transport protein ExbD
669	Amac_HOT1A3	K03559	1073	NZ_CP012202	None	biopolymer transport protein ExbD
670	Amac_HOT1A3	K03559	3443	NZ_CP012202	None	biopolymer transport protein ExbD
671	Amac_HOT1A3	K03559	1237	NZ_CP012202	None	biopolymer transport protein ExbD
672	Amac_HOT1A3	K10914	2355	NZ_CP012202	None	CRP/FNR family transcriptional regulator, cyclic AMP receptor protein
673	Amac_HOT1A3	K03773	3208	NZ_CP012202	None	FKBP-type peptidyl-prolyl cis-trans isomerase FklB [EC:5.2.1.8]
674	Amac_HOT1A3	K07267	2960	NZ_CP012202	None	porin
675	Amac_HOT1A3	K04752	345	NZ_CP012202	None	nitrogen regulatory protein P-II 2
676	Amac_HOT1A3	K04752	2521	NZ_CP012202	None	nitrogen regulatory protein P-II 2
677	Amac_HOT1A3	K14540	2679	NZ_CP012202	None	ribosome biogenesis GTPase A
678	Amac_HOT1A3	K02450	2658	NZ_CP012202	None	general secretion pathway protein A
679	Amac_HOT1A3	K02450	874	NZ_CP012202	None	general secretion pathway protein A
680	Amac_HOT1A3	K02336	3108	NZ_CP012202	None	DNA polymerase II [EC:2.7.7.7]
681	Amac_HOT1A3	K17713	2570	NZ_CP012202	None	outer membrane protein assembly factor BamB
682	Amac_HOT1A3	K03772	3208	NZ_CP012202	None	FKBP-type peptidyl-prolyl cis-trans isomerase FkpA [EC:5.2.1.8]
683	Amac_HOT1A3	K03772	3737	NZ_CP012202	None	FKBP-type peptidyl-prolyl cis-trans isomerase FkpA [EC:5.2.1.8]
684	Amac_HOT1A3	K06187	2449	NZ_CP012202	None	recombination protein RecR
685	Amac_HOT1A3	K03969	3128	NZ_CP012202	None	phage shock protein A
686	Amac_HOT1A3	K03969	1052	NZ_CP012202	None	phage shock protein A
687	Amac_HOT1A3	K03558	2345	NZ_CP012202	None	membrane protein required for colicin V production
688	Amac_HOT1A3	K14742	2414	NZ_CP012202	None	tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
689	Amac_HOT1A3	K07058	2730	NZ_CP012202	None	membrane protein
690	Amac_HOT1A3	K07058	3397	NZ_CP012202	None	membrane protein
691	Amac_HOT1A3	K03564	2051	NZ_CP012202	None	thioredoxin-dependent peroxiredoxin [EC:1.11.1.24]
692	Amac_HOT1A3	K18622	2354	NZ_CP012202	None	adducin
693	Amac_HOT1A3	K18622	615	NZ_CP012202	None	adducin
694	Amac_HOT1A3	K15460	3158	NZ_CP012202	None	tRNA1Val (adenine37-N6)-methyltransferase [EC:2.1.1.223]
695	Amac_HOT1A3	K07070	3733	NZ_CP012202	None	uncharacterized protein
696	Amac_HOT1A3	K22390	3079	NZ_CP012202	None	acid phosphatase type 7
697	Amac_HOT1A3	K03438	2836	NZ_CP012202	None	16S rRNA (cytosine1402-N4)-methyltransferase [EC:2.1.1.199]
698	Amac_HOT1A3	K09897	424	NZ_CP012202	None	uncharacterized protein
699	Amac_HOT1A3	K09897	2205	NZ_CP012202	None	uncharacterized protein
700	Amac_HOT1A3	K07689	2001	NZ_CP012202	None	two-component system, NarL family, invasion response regulator UvrY
701	Amac_HOT1A3	K11941	2592	NZ_CP012202	None	glucans biosynthesis protein C [EC:2.1.-.-]
702	Amac_HOT1A3	K00694	3155	NZ_CP012202	None	cellulose synthase (UDP-forming) [EC:2.4.1.12]
703	Amac_HOT1A3	K05539	3130	NZ_CP012202	None	tRNA-dihydrouridine synthase A [EC:1.-.-.-]
704	Amac_HOT1A3	K02242	3745	NZ_CP012202	None	competence protein ComFC
705	Amac_HOT1A3	K20975	3065	NZ_CP012202	None	two-component system, sensor histidine kinase [EC:2.7.13.3]
706	Amac_HOT1A3	K20975	1347	NZ_CP012202	None	two-component system, sensor histidine kinase [EC:2.7.13.3]
707	Amac_HOT1A3	K20975	3227	NZ_CP012202	None	two-component system, sensor histidine kinase [EC:2.7.13.3]
708	Amac_HOT1A3	K07460	2919	NZ_CP012202	None	putative endonuclease
709	Amac_HOT1A3	K01011	1996	NZ_CP012202	None	thiosulfate/3-mercaptopyruvate sulfurtransferase [EC:2.8.1.1 2.8.1.2]
710	Amac_HOT1A3	K06959	3740	NZ_CP012202	None	protein Tex
711	Amac_HOT1A3	K03809	2056	NZ_CP012202	None	NAD(P)H dehydrogenase (quinone) [EC:1.6.5.2]
712	Amac_HOT1A3	K00383	3367	NZ_CP012202	None	glutathione reductase (NADPH) [EC:1.8.1.7]
713	Amac_HOT1A3	K03885	3608	NZ_CP012202	None	NADH:ubiquinone reductase (H+-translocating) [EC:7.1.1.2]
714	Amac_HOT1A3	K00432	2100	NZ_CP012202	None	glutathione peroxidase [EC:1.11.1.9]
715	Amac_HOT1A3	K00432	1893	NZ_CP012202	None	glutathione peroxidase [EC:1.11.1.9]
716	Amac_HOT1A3	K02557	2482	NZ_CP012202	None	chemotaxis protein MotB
717	Amac_HOT1A3	K19611	3447	NZ_CP012202	None	ferric enterobactin receptor
718	Amac_HOT1A3	K14645	3089	NZ_CP012202	None	serine protease [EC:3.4.21.-]
719	Amac_HOT1A3	K14645	3330	NZ_CP012202	None	serine protease [EC:3.4.21.-]
720	Amac_HOT1A3	K02033	1049	NZ_CP012202	None	peptide/nickel transport system permease protein
721	Amac_HOT1A3	K02033	2724	NZ_CP012202	None	peptide/nickel transport system permease protein
722	Amac_HOT1A3	K14731	3451	NZ_CP012202	None	epsilon-lactone hydrolase [EC:3.1.1.83]
723	Amac_HOT1A3	K09760	1449	NZ_CP012202	None	DNA recombination protein RmuC
724	Amac_HOT1A3	K09760	1932	NZ_CP012202	None	DNA recombination protein RmuC
725	Amac_HOT1A3	K24180	3047	NZ_CP012202	None	malate permease and related proteins
726	Amac_HOT1A3	K07017	2441	NZ_CP012202	None	uncharacterized protein
