unique_id	genome_name	ko	gene_caller_id	contig	modules_with_ko	ko_definition
509	Amac_BS11	K02482	1461	NC_018692	None	two-component system, NtrC family, sensor kinase [EC:2.7.13.3]
510	Amac_BS11	K02482	3213	NC_018692	None	two-component system, NtrC family, sensor kinase [EC:2.7.13.3]
511	Amac_BS11	K02482	2997	NC_018692	None	two-component system, NtrC family, sensor kinase [EC:2.7.13.3]
512	Amac_BS11	K03561	1186	NC_018692	None	biopolymer transport protein ExbB
513	Amac_BS11	K03561	1027	NC_018692	None	biopolymer transport protein ExbB
514	Amac_BS11	K03561	1028	NC_018692	None	biopolymer transport protein ExbB
515	Amac_BS11	K03561	619	NC_018692	None	biopolymer transport protein ExbB
516	Amac_BS11	K03561	620	NC_018692	None	biopolymer transport protein ExbB
517	Amac_BS11	K03561	3283	NC_018692	None	biopolymer transport protein ExbB
518	Amac_BS11	K03561	3284	NC_018692	None	biopolymer transport protein ExbB
519	Amac_BS11	K02864	3298	NC_018692	None	large subunit ribosomal protein L10
520	Amac_BS11	K05851	2600	NC_018692	None	adenylate cyclase, class 1 [EC:4.6.1.1]
521	Amac_BS11	K02680	2435	NC_018692	None	prepilin peptidase dependent protein B
522	Amac_BS11	K18814	2544	NC_018692	None	putative inorganic carbon (hco3(-)) transporter
523	Amac_BS11	K03415	2520	NC_018692	None	two-component system, chemotaxis family, chemotaxis protein CheV
524	Amac_BS11	K03415	904	NC_018692	None	two-component system, chemotaxis family, chemotaxis protein CheV
525	Amac_BS11	K15539	2483	NC_018692	None	cytoskeleton protein RodZ
526	Amac_BS11	K20541	3047	NC_018692	None	cellulose synthase operon protein B
527	Amac_BS11	K01000	2717	NC_018692	None	phospho-N-acetylmuramoyl-pentapeptide-transferase [EC:2.7.8.13]
528	Amac_BS11	K03603	2252	NC_018692	None	GntR family transcriptional regulator, negative regulator for fad regulon and positive regulator of fabA
529	Amac_BS11	K00322	3007	NC_018692	None	NAD(P) transhydrogenase [EC:1.6.1.1]
530	Amac_BS11	K02521	3613	NC_018692	None	LysR family transcriptional regulator, positive regulator for ilvC
531	Amac_BS11	K10680	2847	NC_018692	None	N-ethylmaleimide reductase [EC:1.-.-.-]
532	Amac_BS11	K03832	3269	NC_018692	None	periplasmic protein TonB
533	Amac_BS11	K03832	1030	NC_018692	None	periplasmic protein TonB
534	Amac_BS11	K03832	2602	NC_018692	None	periplasmic protein TonB
535	Amac_BS11	K03832	622	NC_018692	None	periplasmic protein TonB
536	Amac_BS11	K03832	3281	NC_018692	None	periplasmic protein TonB
537	Amac_BS11	K03832	1693	NC_018692	None	periplasmic protein TonB
538	Amac_BS11	K16556	2541	NC_018692	None	succinoglycan biosynthesis protein ExoM [EC:2.4.-.-]
539	Amac_BS11	K08998	3676	NC_018692	None	uncharacterized protein
540	Amac_BS11	K03601	2474	NC_018692	None	exodeoxyribonuclease VII large subunit [EC:3.1.11.6]
541	Amac_BS11	K07659	3517	NC_018692	None	two-component system, OmpR family, phosphate regulon response regulator OmpR
542	Amac_BS11	K03417	2816	NC_018692	None	methylisocitrate lyase [EC:4.1.3.30]
543	Amac_BS11	K03588	2715	NC_018692	None	cell division protein FtsW
544	Amac_BS11	K00903	2551	NC_018692	None	protein-tyrosine kinase [EC:2.7.10.2]
545	Amac_BS11	K02655	2437	NC_018692	None	type IV pilus assembly protein PilE
546	Amac_BS11	K02669	2749	NC_018692	None	twitching motility protein PilT
547	Amac_BS11	K06180	1520	NC_018692	None	23S rRNA pseudouridine1911/1915/1917 synthase [EC:5.4.99.23]
548	Amac_BS11	K06180	2332	NC_018692	None	23S rRNA pseudouridine1911/1915/1917 synthase [EC:5.4.99.23]
549	Amac_BS11	K10906	2414	NC_018692	None	exodeoxyribonuclease VIII [EC:3.1.11.-]
550	Amac_BS11	K02457	3528	NC_018692	None	general secretion pathway protein H
551	Amac_BS11	K03749	2210	NC_018692	None	DedD protein
552	Amac_BS11	K03775	2429	NC_018692	None	FKBP-type peptidyl-prolyl cis-trans isomerase SlyD [EC:5.2.1.8]
553	Amac_BS11	K03774	2443	NC_018692	None	FKBP-type peptidyl-prolyl cis-trans isomerase SlpA [EC:5.2.1.8]
554	Amac_BS11	K02456	3527	NC_018692	None	general secretion pathway protein G
555	Amac_BS11	K02481	2737	NC_018692	None	two-component system, NtrC family, response regulator
556	Amac_BS11	K03210	2505	NC_018692	None	preprotein translocase subunit YajC
557	Amac_BS11	K10536	3319	NC_018692	None	agmatine deiminase [EC:3.5.3.12]
558	Amac_BS11	K02654	2700	NC_018692	None	leader peptidase (prepilin peptidase) / N-methyltransferase [EC:3.4.23.43 2.1.1.-]
559	Amac_BS11	K09701	2340	NC_018692	None	uncharacterized protein
560	Amac_BS11	K07738	2354	NC_018692	None	transcriptional repressor NrdR
561	Amac_BS11	K09926	1845	NC_018692	None	uncharacterized protein
562	Amac_BS11	K02867	3300	NC_018692	None	large subunit ribosomal protein L11
563	Amac_BS11	K21700	2898	NC_018692	None	beta-alanine degradation protein BauB
564	Amac_BS11	K07089	3271	NC_018692	None	uncharacterized protein
565	Amac_BS11	K03589	2711	NC_018692	None	cell division protein FtsQ
566	Amac_BS11	K24136	2732	NC_018692	None	glutathione-dependent peroxiredoxin [EC:1.11.1.27]
567	Amac_BS11	K09891	3251	NC_018692	None	uncharacterized protein
568	Amac_BS11	K03402	3093	NC_018692	None	transcriptional regulator of arginine metabolism
569	Amac_BS11	K18778	2702	NC_018692	None	cell division protein ZapD
570	Amac_BS11	K13639	2590	NC_018692	None	MerR family transcriptional regulator, redox-sensitive transcriptional activator SoxR
571	Amac_BS11	K08219	2617	NC_018692	None	MFS transporter, UMF2 family, putative MFS family transporter protein
572	Amac_BS11	K00876	3098	NC_018692	None	uridine kinase [EC:2.7.1.48]
573	Amac_BS11	K02907	3173	NC_018692	None	large subunit ribosomal protein L30
574	Amac_BS11	K20542	3046	NC_018692	None	endoglucanase [EC:3.2.1.4]
575	Amac_BS11	K01759	2605	NC_018692	None	lactoylglutathione lyase [EC:4.4.1.5]
576	Amac_BS11	K01759	1095	NC_018692	None	lactoylglutathione lyase [EC:4.4.1.5]
577	Amac_BS11	K14393	3107	NC_018692	None	cation/acetate symporter
578	Amac_BS11	K03610	2856	NC_018692	None	septum site-determining protein MinC
579	Amac_BS11	K07304	3038	NC_018692	None	peptide-methionine (S)-S-oxide reductase [EC:1.8.4.11]
580	Amac_BS11	K08989	2513	NC_018692	None	putative membrane protein
581	Amac_BS11	K00325	3448	NC_018692	None	H+-translocating NAD(P) transhydrogenase subunit beta [EC:1.6.1.2 7.1.1.1]
582	Amac_BS11	K01991	848	NC_018692	None	polysaccharide biosynthesis/export protein
583	Amac_BS11	K01991	2549	NC_018692	None	polysaccharide biosynthesis/export protein
584	Amac_BS11	K01991	1421	NC_018692	None	polysaccharide biosynthesis/export protein
585	Amac_BS11	K18967	2939	NC_018692	None	diguanylate cyclase [EC:2.7.7.65]
586	Amac_BS11	K03406	513	NC_018692	None	methyl-accepting chemotaxis protein
587	Amac_BS11	K03406	137	NC_018692	None	methyl-accepting chemotaxis protein
588	Amac_BS11	K03406	2964	NC_018692	None	methyl-accepting chemotaxis protein
589	Amac_BS11	K03406	287	NC_018692	None	methyl-accepting chemotaxis protein
590	Amac_BS11	K03406	291	NC_018692	None	methyl-accepting chemotaxis protein
591	Amac_BS11	K03406	2469	NC_018692	None	methyl-accepting chemotaxis protein
592	Amac_BS11	K03406	2170	NC_018692	None	methyl-accepting chemotaxis protein
593	Amac_BS11	K03406	295	NC_018692	None	methyl-accepting chemotaxis protein
594	Amac_BS11	K03406	299	NC_018692	None	methyl-accepting chemotaxis protein
595	Amac_BS11	K03406	2988	NC_018692	None	methyl-accepting chemotaxis protein
596	Amac_BS11	K03406	300	NC_018692	None	methyl-accepting chemotaxis protein
597	Amac_BS11	K03406	3376	NC_018692	None	methyl-accepting chemotaxis protein
598	Amac_BS11	K03406	3378	NC_018692	None	methyl-accepting chemotaxis protein
599	Amac_BS11	K03406	572	NC_018692	None	methyl-accepting chemotaxis protein
600	Amac_BS11	K03406	3135	NC_018692	None	methyl-accepting chemotaxis protein
601	Amac_BS11	K03406	594	NC_018692	None	methyl-accepting chemotaxis protein
602	Amac_BS11	K03406	346	NC_018692	None	methyl-accepting chemotaxis protein
603	Amac_BS11	K03406	988	NC_018692	None	methyl-accepting chemotaxis protein
604	Amac_BS11	K03406	2025	NC_018692	None	methyl-accepting chemotaxis protein
605	Amac_BS11	K03406	2293	NC_018692	None	methyl-accepting chemotaxis protein
606	Amac_BS11	K03406	762	NC_018692	None	methyl-accepting chemotaxis protein
607	Amac_BS11	K03406	639	NC_018692	None	methyl-accepting chemotaxis protein
608	Amac_BS11	K09895	2675	NC_018692	None	uncharacterized protein
609	Amac_BS11	K07648	2824	NC_018692	None	two-component system, OmpR family, aerobic respiration control sensor histidine kinase ArcB [EC:2.7.13.3]
610	Amac_BS11	K01239	2677	NC_018692	None	purine nucleosidase [EC:3.2.2.1]
611	Amac_BS11	K12251	3320	NC_018692	None	N-carbamoylputrescine amidase [EC:3.5.1.53]
612	Amac_BS11	K19304	2842	NC_018692	None	murein DD-endopeptidase [EC:3.4.24.-]
613	Amac_BS11	K02863	3299	NC_018692	None	large subunit ribosomal protein L1
614	Amac_BS11	K09936	2909	NC_018692	None	bacterial/archaeal transporter family-2 protein
615	Amac_BS11	K09936	2910	NC_018692	None	bacterial/archaeal transporter family-2 protein
616	Amac_BS11	K00906	2787	NC_018692	None	isocitrate dehydrogenase kinase/phosphatase [EC:2.7.11.5 3.1.3.-]
617	Amac_BS11	K02687	3507	NC_018692	None	ribosomal protein L11 methyltransferase [EC:2.1.1.-]
618	Amac_BS11	K14998	3599	NC_018692	None	surfeit locus 1 family protein
619	Amac_BS11	K02650	2698	NC_018692	None	type IV pilus assembly protein PilA
620	Amac_BS11	K13985	3366	NC_018692	None	N-acyl-phosphatidylethanolamine-hydrolysing phospholipase D [EC:3.1.4.54]
621	Amac_BS11	K03770	2457	NC_018692	None	peptidyl-prolyl cis-trans isomerase D [EC:5.2.1.8]
622	Amac_BS11	K03980	2447	NC_018692	None	putative peptidoglycan lipid II flippase
623	Amac_BS11	K04751	360	NC_018692	None	nitrogen regulatory protein P-II 1
624	Amac_BS11	K04751	2430	NC_018692	None	nitrogen regulatory protein P-II 1
625	Amac_BS11	K00537	1364	NC_018692	None	arsenate reductase (glutaredoxin) [EC:1.20.4.1]
626	Amac_BS11	K00537	1934	NC_018692	None	arsenate reductase (glutaredoxin) [EC:1.20.4.1]
627	Amac_BS11	K02452	3523	NC_018692	None	general secretion pathway protein C
628	Amac_BS11	K02453	3524	NC_018692	None	general secretion pathway protein D
629	Amac_BS11	K19701	40	NC_018692	None	aminopeptidase YwaD [EC:3.4.11.6 3.4.11.10]
630	Amac_BS11	K19701	1114	NC_018692	None	aminopeptidase YwaD [EC:3.4.11.6 3.4.11.10]
631	Amac_BS11	K19701	2671	NC_018692	None	aminopeptidase YwaD [EC:3.4.11.6 3.4.11.10]
632	Amac_BS11	K01358	2461	NC_018692	None	ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]
633	Amac_BS11	K03567	1929	NC_018692	None	glycine cleavage system transcriptional repressor
634	Amac_BS11	K03598	2421	NC_018692	None	sigma-E factor negative regulatory protein RseB
635	Amac_BS11	K02876	3172	NC_018692	None	large subunit ribosomal protein L15
636	Amac_BS11	K07107	3624	NC_018692	None	acyl-CoA thioester hydrolase [EC:3.1.2.-]
637	Amac_BS11	K07107	1185	NC_018692	None	acyl-CoA thioester hydrolase [EC:3.1.2.-]
638	Amac_BS11	K07107	169	NC_018692	None	acyl-CoA thioester hydrolase [EC:3.1.2.-]
639	Amac_BS11	K07107	2236	NC_018692	None	acyl-CoA thioester hydrolase [EC:3.1.2.-]
640	Amac_BS11	K08234	3312	NC_018692	None	glyoxylase I family protein
641	Amac_BS11	K19339	2960	NC_018692	None	NosR/NirI family transcriptional regulator, nitrous oxide reductase regulator
642	Amac_BS11	K07113	3489	NC_018692	None	UPF0716 protein FxsA
643	Amac_BS11	K01990	824	NC_018692	None	ABC-2 type transport system ATP-binding protein
644	Amac_BS11	K01990	3266	NC_018692	None	ABC-2 type transport system ATP-binding protein
645	Amac_BS11	K01990	82	NC_018692	None	ABC-2 type transport system ATP-binding protein
646	Amac_BS11	K02533	2499	NC_018692	None	tRNA/rRNA methyltransferase [EC:2.1.1.-]
647	Amac_BS11	K00324	3450	NC_018692	None	H+-translocating NAD(P) transhydrogenase subunit alpha [EC:1.6.1.2 7.1.1.1]
648	Amac_BS11	K07305	2121	NC_018692	None	peptide-methionine (R)-S-oxide reductase [EC:1.8.4.12]
649	Amac_BS11	K03611	2254	NC_018692	None	protein dithiol:quinone oxidoreductase [EC:1.8.5.9]
650	Amac_BS11	K06970	2589	NC_018692	None	23S rRNA (adenine1618-N6)-methyltransferase [EC:2.1.1.181]
651	Amac_BS11	K07461	2554	NC_018692	None	putative endonuclease
652	Amac_BS11	K00681	465	NC_018692	None	gamma-glutamyltranspeptidase / glutathione hydrolase [EC:2.3.2.2 3.4.19.13]
653	Amac_BS11	K00681	1994	NC_018692	None	gamma-glutamyltranspeptidase / glutathione hydrolase [EC:2.3.2.2 3.4.19.13]
654	Amac_BS11	K00681	362	NC_018692	None	gamma-glutamyltranspeptidase / glutathione hydrolase [EC:2.3.2.2 3.4.19.13]
655	Amac_BS11	K00118	2913	NC_018692	None	glucose-fructose oxidoreductase [EC:1.1.99.28]
656	Amac_BS11	K21698	3430	NC_018692	None	LysR family transcriptional regulator, transcriptional activator for aaeXAB operon
657	Amac_BS11	K02874	3181	NC_018692	None	large subunit ribosomal protein L14
658	Amac_BS11	K03217	3675	NC_018692	None	YidC/Oxa1 family membrane protein insertase
659	Amac_BS11	K15461	2223	NC_018692	None	tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein [EC:2.1.1.61 1.5.-.-]
660	Amac_BS11	K01414	3210	NC_018692	None	oligopeptidase A [EC:3.4.24.70]
661	Amac_BS11	K02653	2699	NC_018692	None	type IV pilus assembly protein PilC
662	Amac_BS11	K03559	1187	NC_018692	None	biopolymer transport protein ExbD
663	Amac_BS11	K03559	3043	NC_018692	None	biopolymer transport protein ExbD
664	Amac_BS11	K03559	1029	NC_018692	None	biopolymer transport protein ExbD
665	Amac_BS11	K03559	621	NC_018692	None	biopolymer transport protein ExbD
666	Amac_BS11	K03559	3282	NC_018692	None	biopolymer transport protein ExbD
667	Amac_BS11	K10914	2218	NC_018692	None	CRP/FNR family transcriptional regulator, cyclic AMP receptor protein
668	Amac_BS11	K03773	3089	NC_018692	None	FKBP-type peptidyl-prolyl cis-trans isomerase FklB [EC:5.2.1.8]
669	Amac_BS11	K07267	2846	NC_018692	None	porin
670	Amac_BS11	K04752	360	NC_018692	None	nitrogen regulatory protein P-II 2
671	Amac_BS11	K04752	2430	NC_018692	None	nitrogen regulatory protein P-II 2
672	Amac_BS11	K14540	2576	NC_018692	None	ribosome biogenesis GTPase A
673	Amac_BS11	K02450	2553	NC_018692	None	general secretion pathway protein A
674	Amac_BS11	K02450	809	NC_018692	None	general secretion pathway protein A
675	Amac_BS11	K02336	2999	NC_018692	None	DNA polymerase II [EC:2.7.7.7]
676	Amac_BS11	K19058	2312	NC_018692	None	mercuric ion transport protein
677	Amac_BS11	K19058	423	NC_018692	None	mercuric ion transport protein
678	Amac_BS11	K17713	2479	NC_018692	None	outer membrane protein assembly factor BamB
679	Amac_BS11	K03772	3089	NC_018692	None	FKBP-type peptidyl-prolyl cis-trans isomerase FkpA [EC:5.2.1.8]
680	Amac_BS11	K03772	3554	NC_018692	None	FKBP-type peptidyl-prolyl cis-trans isomerase FkpA [EC:5.2.1.8]
681	Amac_BS11	K06187	2300	NC_018692	None	recombination protein RecR
682	Amac_BS11	K03969	1008	NC_018692	None	phage shock protein A
683	Amac_BS11	K03969	3019	NC_018692	None	phage shock protein A
684	Amac_BS11	K03558	2209	NC_018692	None	membrane protein required for colicin V production
685	Amac_BS11	K14742	2265	NC_018692	None	tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
686	Amac_BS11	K07058	2616	NC_018692	None	membrane protein
687	Amac_BS11	K07058	3238	NC_018692	None	membrane protein
688	Amac_BS11	K03564	1930	NC_018692	None	thioredoxin-dependent peroxiredoxin [EC:1.11.1.24]
689	Amac_BS11	K18622	2217	NC_018692	None	adducin
690	Amac_BS11	K18622	588	NC_018692	None	adducin
691	Amac_BS11	K15460	3051	NC_018692	None	tRNA1Val (adenine37-N6)-methyltransferase [EC:2.1.1.223]
692	Amac_BS11	K07070	3550	NC_018692	None	uncharacterized protein
693	Amac_BS11	K03438	2722	NC_018692	None	16S rRNA (cytosine1402-N4)-methyltransferase [EC:2.1.1.199]
694	Amac_BS11	K07689	1881	NC_018692	None	two-component system, NarL family, invasion response regulator UvrY
695	Amac_BS11	K11941	2501	NC_018692	None	glucans biosynthesis protein C [EC:2.1.-.-]
696	Amac_BS11	K00694	3048	NC_018692	None	cellulose synthase (UDP-forming) [EC:2.4.1.12]
697	Amac_BS11	K05539	3021	NC_018692	None	tRNA-dihydrouridine synthase A [EC:1.-.-.-]
698	Amac_BS11	K02242	3585	NC_018692	None	competence protein ComFC
699	Amac_BS11	K20975	1291	NC_018692	None	two-component system, sensor histidine kinase [EC:2.7.13.3]
700	Amac_BS11	K20975	3109	NC_018692	None	two-component system, sensor histidine kinase [EC:2.7.13.3]
701	Amac_BS11	K20975	2958	NC_018692	None	two-component system, sensor histidine kinase [EC:2.7.13.3]
702	Amac_BS11	K07460	2804	NC_018692	None	putative endonuclease
703	Amac_BS11	K01011	1858	NC_018692	None	thiosulfate/3-mercaptopyruvate sulfurtransferase [EC:2.8.1.1 2.8.1.2]
704	Amac_BS11	K06959	3557	NC_018692	None	protein Tex
705	Amac_BS11	K03809	1935	NC_018692	None	NAD(P)H dehydrogenase (quinone) [EC:1.6.5.2]
706	Amac_BS11	K00383	3215	NC_018692	None	glutathione reductase (NADPH) [EC:1.8.1.7]
707	Amac_BS11	K03885	3426	NC_018692	None	NADH:ubiquinone reductase (H+-translocating) [EC:7.1.1.2]
708	Amac_BS11	K00432	1753	NC_018692	None	glutathione peroxidase [EC:1.11.1.9]
709	Amac_BS11	K00432	1998	NC_018692	None	glutathione peroxidase [EC:1.11.1.9]
710	Amac_BS11	K02557	2342	NC_018692	None	chemotaxis protein MotB
711	Amac_BS11	K19611	3286	NC_018692	None	ferric enterobactin receptor
712	Amac_BS11	K14645	3184	NC_018692	None	serine protease [EC:3.4.21.-]
713	Amac_BS11	K14645	2979	NC_018692	None	serine protease [EC:3.4.21.-]
714	Amac_BS11	K13658	3156	NC_018692	None	beta-1,4-mannosyltransferase [EC:2.4.1.251]
715	Amac_BS11	K14731	3290	NC_018692	None	epsilon-lactone hydrolase [EC:3.1.1.83]
716	Amac_BS11	K24180	2940	NC_018692	None	malate permease and related proteins
717	Amac_BS11	K07017	633	NC_018692	None	uncharacterized protein
718	Amac_BS11	K07017	2647	NC_018692	None	uncharacterized protein
719	Amac_BS11	K11107	1920	NC_018692	None	ferredoxin
720	Amac_BS11	K07003	3408	NC_018692	None	uncharacterized protein
721	Amac_BS11	K07003	2563	NC_018692	None	uncharacterized protein
722	Amac_BS11	K07003	1814	NC_018692	None	uncharacterized protein
723	Amac_BS11	K04085	3638	NC_018692	None	tRNA 2-thiouridine synthesizing protein A [EC:2.8.1.-]
724	Amac_BS11	K22042	2097	NC_018692	None	ArsR family transcriptional regulator, virulence genes transcriptional regulator
725	Amac_BS11	K03098	3310	NC_018692	None	apolipoprotein D and lipocalin family protein
726	Amac_BS11	K03926	3490	NC_018692	None	periplasmic divalent cation tolerance protein
727	Amac_BS11	K06889	3616	NC_018692	None	uncharacterized protein
728	Amac_BS11	K06889	3331	NC_018692	None	uncharacterized protein
729	Amac_BS11	K06137	2951	NC_018692	None	pyrroloquinoline-quinone synthase [EC:1.3.3.11]
730	Amac_BS11	K01894	3257	NC_018692	None	glutamyl-Q tRNA(Asp) synthetase [EC:6.1.1.-]
731	Amac_BS11	K03073	3302	NC_018692	None	preprotein translocase subunit SecE
732	Amac_BS11	K03701	173	NC_018692	None	excinuclease ABC subunit A
733	Amac_BS11	K03701	2774	NC_018692	None	excinuclease ABC subunit A
734	Amac_BS11	K03072	2504	NC_018692	None	preprotein translocase subunit SecD
735	Amac_BS11	K03072	715	NC_018692	None	preprotein translocase subunit SecD
736	Amac_BS11	K01881	2466	NC_018692	None	prolyl-tRNA synthetase [EC:6.1.1.15]
737	Amac_BS11	K01659	2817	NC_018692	None	2-methylcitrate synthase [EC:2.3.3.5]
738	Amac_BS11	K06136	2950	NC_018692	None	pyrroloquinoline quinone biosynthesis protein B
739	Amac_BS11	K08682	2205	NC_018692	None	acyl carrier protein phosphodiesterase [EC:3.1.4.14]
740	Amac_BS11	K04084	3491	NC_018692	None	thioredoxin:protein disulfide reductase [EC:1.8.4.16]
741	Amac_BS11	K10218	3304	NC_018692	None	4-hydroxy-4-methyl-2-oxoglutarate aldolase [EC:4.1.3.17]
742	Amac_BS11	K01467	3445	NC_018692	None	beta-lactamase class C [EC:3.5.2.6]
743	Amac_BS11	K08325	2175	NC_018692	None	NADP-dependent alcohol dehydrogenase [EC:1.1.-.-]
744	Amac_BS11	K00989	3640	NC_018692	None	ribonuclease PH [EC:2.7.7.56]
745	Amac_BS11	K09013	2492	NC_018692	None	Fe-S cluster assembly ATP-binding protein
746	Amac_BS11	K09761	2743	NC_018692	None	16S rRNA (uracil1498-N3)-methyltransferase [EC:2.1.1.193]
747	Amac_BS11	K16872	2739	NC_018692	None	beta-ketodecanoyl-[acyl-carrier-protein] synthase [EC:2.3.1.207]
748	Amac_BS11	K13936	2940	NC_018692	None	malonate transporter and related proteins
749	Amac_BS11	K21990	2292	NC_018692	None	formate-nitrite transporter family protein
750	Amac_BS11	K03310	1323	NC_018692	None	alanine or glycine:cation symporter, AGCS family
751	Amac_BS11	K03310	2117	NC_018692	None	alanine or glycine:cation symporter, AGCS family
752	Amac_BS11	K09167	2823	NC_018692	None	uncharacterized protein
753	Amac_BS11	K00631	3608	NC_018692	None	glycerol-3-phosphate O-acyltransferase [EC:2.3.1.15]
754	Amac_BS11	K16053	3031	NC_018692	None	miniconductance mechanosensitive channel
755	Amac_BS11	K07638	3518	NC_018692	None	two-component system, OmpR family, osmolarity sensor histidine kinase EnvZ [EC:2.7.13.3]
756	Amac_BS11	K16090	3289	NC_018692	None	catecholate siderophore receptor
757	Amac_BS11	K16090	1209	NC_018692	None	catecholate siderophore receptor
758	Amac_BS11	K11927	2983	NC_018692	None	ATP-dependent RNA helicase RhlE [EC:3.6.4.13]
759	Amac_BS11	K05952	3080	NC_018692	None	uncharacterized protein
760	Amac_BS11	K02556	2343	NC_018692	None	chemotaxis protein MotA
761	Amac_BS11	K03648	2770	NC_018692	None	uracil-DNA glycosylase [EC:3.2.2.27]
762	Amac_BS11	K12989	2805	NC_018692	None	mannosyltransferase [EC:2.4.1.-]
763	Amac_BS11	K08084	2432	NC_018692	None	type IV fimbrial biogenesis protein FimT
764	Amac_BS11	K08084	2434	NC_018692	None	type IV fimbrial biogenesis protein FimT
765	Amac_BS11	K01934	2679	NC_018692	None	5-formyltetrahydrofolate cyclo-ligase [EC:6.3.3.2]
766	Amac_BS11	K08086	2214	NC_018692	None	pilus assembly protein FimV
767	Amac_BS11	K03892	2781	NC_018692	None	ArsR family transcriptional regulator, arsenate/arsenite/antimonite-responsive transcriptional repressor
768	Amac_BS11	K03110	3249	NC_018692	None	fused signal recognition particle receptor
769	Amac_BS11	K23997	3349	NC_018692	None	ADP-dependent NAD(P)H-hydrate dehydratase / NAD(P)H-hydrate epimerase [EC:4.2.1.136 5.1.99.6]
770	Amac_BS11	K05788	1911	NC_018692	None	integration host factor subunit beta
771	Amac_BS11	K23773	2095	NC_018692	None	LysR family transcriptional regulator, flagellar master operon regulator
772	Amac_BS11	K02030	3506	NC_018692	None	polar amino acid transport system substrate-binding protein
773	Amac_BS11	K02030	476	NC_018692	None	polar amino acid transport system substrate-binding protein
774	Amac_BS11	K02030	1485	NC_018692	None	polar amino acid transport system substrate-binding protein
775	Amac_BS11	K07148	3323	NC_018692	None	uncharacterized protein
776	Amac_BS11	K09159	2427	NC_018692	None	antitoxin CptB
777	Amac_BS11	K01505	2793	NC_018692	None	1-aminocyclopropane-1-carboxylate deaminase [EC:3.5.99.7]
778	Amac_BS11	K02018	2059	NC_018692	None	molybdate transport system permease protein
779	Amac_BS11	K07160	2030	NC_018692	None	5-oxoprolinase (ATP-hydrolysing) subunit A [EC:3.5.2.9]
780	Amac_BS11	K03299	3073	NC_018692	None	gluconate:H+ symporter, GntP family
781	Amac_BS11	K03299	1287	NC_018692	None	gluconate:H+ symporter, GntP family
782	Amac_BS11	K00784	3536	NC_018692	None	ribonuclease Z [EC:3.1.26.11]
783	Amac_BS11	K09788	2819	NC_018692	None	2-methylaconitate isomerase [EC:5.3.3.-]
784	Amac_BS11	K03925	2723	NC_018692	None	MraZ protein
785	Amac_BS11	K01129	2040	NC_018692	None	dGTPase [EC:3.1.5.1]
786	Amac_BS11	K02346	3078	NC_018692	None	DNA polymerase IV [EC:2.7.7.7]
787	Amac_BS11	K01883	2192	NC_018692	None	cysteinyl-tRNA synthetase [EC:6.1.1.16]
788	Amac_BS11	K01115	2989	NC_018692	None	phospholipase D1/2 [EC:3.1.4.4]
789	Amac_BS11	K03070	2706	NC_018692	None	preprotein translocase subunit SecA [EC:7.4.2.8]
790	Amac_BS11	K22900	2465	NC_018692	None	tRNA (adenine37-N6)-methyltransferase [EC:2.1.1.-]
791	Amac_BS11	K04079	2299	NC_018692	None	molecular chaperone HtpG
792	Amac_BS11	K04078	3488	NC_018692	None	chaperonin GroES
793	Amac_BS11	K03717	3141	NC_018692	None	LysR family transcriptional regulator, transcriptional activator of nhaA
794	Amac_BS11	K03703	1880	NC_018692	None	excinuclease ABC subunit C
795	Amac_BS11	K06135	2949	NC_018692	None	pyrroloquinoline quinone biosynthesis protein A
796	Amac_BS11	K04087	2906	NC_018692	None	modulator of FtsH protease HflC
797	Amac_BS11	K04087	3342	NC_018692	None	modulator of FtsH protease HflC
798	Amac_BS11	K09986	3633	NC_018692	None	uncharacterized protein
799	Amac_BS11	K07001	2524	NC_018692	None	NTE family protein
800	Amac_BS11	K07001	1852	NC_018692	None	NTE family protein
801	Amac_BS11	K03501	3668	NC_018692	None	16S rRNA (guanine527-N7)-methyltransferase [EC:2.1.1.170]
802	Amac_BS11	K00020	1754	NC_018692	None	3-hydroxyisobutyrate dehydrogenase [EC:1.1.1.31]
803	Amac_BS11	K00020	2967	NC_018692	None	3-hydroxyisobutyrate dehydrogenase [EC:1.1.1.31]
804	Amac_BS11	K14055	1850	NC_018692	None	universal stress protein E
805	Amac_BS11	K14055	747	NC_018692	None	universal stress protein E
806	Amac_BS11	K14055	2666	NC_018692	None	universal stress protein E
807	Amac_BS11	K09004	2597	NC_018692	None	uncharacterized protein
808	Amac_BS11	K09951	3105	NC_018692	None	CRISPR-associated protein Cas2
809	Amac_BS11	K09951	3500	NC_018692	None	CRISPR-associated protein Cas2
810	Amac_BS11	K09951	1502	NC_018692	None	CRISPR-associated protein Cas2
811	Amac_BS11	K20455	2818	NC_018692	None	2-methylcitrate dehydratase (2-methyl-trans-aconitate forming) [EC:4.2.1.117]
812	Amac_BS11	K00791	3346	NC_018692	None	tRNA dimethylallyltransferase [EC:2.5.1.75]
813	Amac_BS11	K07798	2728	NC_018692	None	membrane fusion protein, copper/silver efflux system
814	Amac_BS11	K07798	238	NC_018692	None	membrane fusion protein, copper/silver efflux system
