unique_id	genome_name	ko	gene_caller_id	contig	modules_with_ko	ko_definition
498	Amac_MIT1002	K02656	2567	NZ_CABDXM010000001	None	type IV pilus assembly protein PilF
499	Amac_MIT1002	K03574	2784	NZ_CABDXM010000001	None	8-oxo-dGTP diphosphatase [EC:3.6.1.55]
500	Amac_MIT1002	K07712	2952	NZ_CABDXM010000001	None	two-component system, NtrC family, nitrogen regulation response regulator GlnG
501	Amac_MIT1002	K01820	3054	NZ_CABDXM010000001	None	L-rhamnose isomerase / sugar isomerase [EC:5.3.1.14 5.3.1.-]
502	Amac_MIT1002	K02483	1313	NZ_CABDXM010000001	None	two-component system, OmpR family, response regulator
503	Amac_MIT1002	K02483	3686	NZ_CABDXM010000001	None	two-component system, OmpR family, response regulator
504	Amac_MIT1002	K02483	2865	NZ_CABDXM010000001	None	two-component system, OmpR family, response regulator
505	Amac_MIT1002	K02483	754	NZ_CABDXM010000001	None	two-component system, OmpR family, response regulator
506	Amac_MIT1002	K02483	438	NZ_CABDXM010000001	None	two-component system, OmpR family, response regulator
507	Amac_MIT1002	K02483	696	NZ_CABDXM010000001	None	two-component system, OmpR family, response regulator
508	Amac_MIT1002	K02454	3695	NZ_CABDXM010000001	None	general secretion pathway protein E [EC:7.4.2.8]
509	Amac_MIT1002	K00243	2121	NZ_CABDXM010000001	None	uncharacterized protein
510	Amac_MIT1002	K02440	3023	NZ_CABDXM010000001	None	glycerol uptake facilitator protein
511	Amac_MIT1002	K06140	3002	NZ_CABDXM010000001	None	regulator of nucleoside diphosphate kinase
512	Amac_MIT1002	K03776	3541	NZ_CABDXM010000001	None	aerotaxis receptor
513	Amac_MIT1002	K01175	2112	NZ_CABDXM010000001	None	esterase [EC:3.1.-.-]
514	Amac_MIT1002	K07263	2361	NZ_CABDXM010000001	None	zinc protease [EC:3.4.24.-]
515	Amac_MIT1002	K07263	1132	NZ_CABDXM010000001	None	zinc protease [EC:3.4.24.-]
516	Amac_MIT1002	K07263	2438	NZ_CABDXM010000001	None	zinc protease [EC:3.4.24.-]
517	Amac_MIT1002	K06169	2328	NZ_CABDXM010000001	None	tRNA-(ms[2]io[6]A)-hydroxylase [EC:1.-.-.-]
518	Amac_MIT1002	K03777	2459	NZ_CABDXM010000001	None	D-lactate dehydrogenase (quinone) [EC:1.1.5.12]
519	Amac_MIT1002	K03777	3086	NZ_CABDXM010000001	None	D-lactate dehydrogenase (quinone) [EC:1.1.5.12]
520	Amac_MIT1002	K02469	2022	NZ_CABDXM010000001	None	DNA gyrase subunit A [EC:5.6.2.2]
521	Amac_MIT1002	K02455	3696	NZ_CABDXM010000001	None	general secretion pathway protein F
522	Amac_MIT1002	K02482	3360	NZ_CABDXM010000001	None	two-component system, NtrC family, sensor kinase [EC:2.7.13.3]
523	Amac_MIT1002	K02482	3110	NZ_CABDXM010000001	None	two-component system, NtrC family, sensor kinase [EC:2.7.13.3]
524	Amac_MIT1002	K03561	3440	NZ_CABDXM010000001	None	biopolymer transport protein ExbB
525	Amac_MIT1002	K03561	3441	NZ_CABDXM010000001	None	biopolymer transport protein ExbB
526	Amac_MIT1002	K03561	1241	NZ_CABDXM010000001	None	biopolymer transport protein ExbB
527	Amac_MIT1002	K03561	1083	NZ_CABDXM010000001	None	biopolymer transport protein ExbB
528	Amac_MIT1002	K03561	1084	NZ_CABDXM010000001	None	biopolymer transport protein ExbB
529	Amac_MIT1002	K03561	702	NZ_CABDXM010000001	None	biopolymer transport protein ExbB
530	Amac_MIT1002	K03561	703	NZ_CABDXM010000001	None	biopolymer transport protein ExbB
531	Amac_MIT1002	K02864	3456	NZ_CABDXM010000001	None	large subunit ribosomal protein L10
532	Amac_MIT1002	K05851	2697	NZ_CABDXM010000001	None	adenylate cyclase, class 1 [EC:4.6.1.1]
533	Amac_MIT1002	K02680	2517	NZ_CABDXM010000001	None	prepilin peptidase dependent protein B
534	Amac_MIT1002	K18814	2637	NZ_CABDXM010000001	None	putative inorganic carbon (hco3(-)) transporter
535	Amac_MIT1002	K03415	968	NZ_CABDXM010000001	None	two-component system, chemotaxis family, chemotaxis protein CheV
536	Amac_MIT1002	K03415	2607	NZ_CABDXM010000001	None	two-component system, chemotaxis family, chemotaxis protein CheV
537	Amac_MIT1002	K15539	2566	NZ_CABDXM010000001	None	cytoskeleton protein RodZ
538	Amac_MIT1002	K20541	3179	NZ_CABDXM010000001	None	cellulose synthase operon protein B
539	Amac_MIT1002	K01000	2796	NZ_CABDXM010000001	None	phospho-N-acetylmuramoyl-pentapeptide-transferase [EC:2.7.8.13]
540	Amac_MIT1002	K03603	2382	NZ_CABDXM010000001	None	GntR family transcriptional regulator, negative regulator for fad regulon and positive regulator of fabA
541	Amac_MIT1002	K00322	3120	NZ_CABDXM010000001	None	NAD(P) transhydrogenase [EC:1.6.1.1]
542	Amac_MIT1002	K02521	3760	NZ_CABDXM010000001	None	LysR family transcriptional regulator, positive regulator for ilvC
543	Amac_MIT1002	K10680	2924	NZ_CABDXM010000001	None	N-ethylmaleimide reductase [EC:1.-.-.-]
544	Amac_MIT1002	K10680	1126	NZ_CABDXM010000001	None	N-ethylmaleimide reductase [EC:1.-.-.-]
545	Amac_MIT1002	K03832	705	NZ_CABDXM010000001	None	periplasmic protein TonB
546	Amac_MIT1002	K03832	3426	NZ_CABDXM010000001	None	periplasmic protein TonB
547	Amac_MIT1002	K03832	1762	NZ_CABDXM010000001	None	periplasmic protein TonB
548	Amac_MIT1002	K03832	2699	NZ_CABDXM010000001	None	periplasmic protein TonB
549	Amac_MIT1002	K03832	3438	NZ_CABDXM010000001	None	periplasmic protein TonB
550	Amac_MIT1002	K03832	1086	NZ_CABDXM010000001	None	periplasmic protein TonB
551	Amac_MIT1002	K08998	3843	NZ_CABDXM010000001	None	uncharacterized protein
552	Amac_MIT1002	K03601	2557	NZ_CABDXM010000001	None	exodeoxyribonuclease VII large subunit [EC:3.1.11.6]
553	Amac_MIT1002	K07659	3686	NZ_CABDXM010000001	None	two-component system, OmpR family, phosphate regulon response regulator OmpR
554	Amac_MIT1002	K03417	2896	NZ_CABDXM010000001	None	methylisocitrate lyase [EC:4.1.3.30]
555	Amac_MIT1002	K03588	2794	NZ_CABDXM010000001	None	cell division protein FtsW
556	Amac_MIT1002	K00903	2649	NZ_CABDXM010000001	None	protein-tyrosine kinase [EC:2.7.10.2]
557	Amac_MIT1002	K02655	2520	NZ_CABDXM010000001	None	type IV pilus assembly protein PilE
558	Amac_MIT1002	K02669	2828	NZ_CABDXM010000001	None	twitching motility protein PilT
559	Amac_MIT1002	K06180	2465	NZ_CABDXM010000001	None	23S rRNA pseudouridine1911/1915/1917 synthase [EC:5.4.99.23]
560	Amac_MIT1002	K06180	1586	NZ_CABDXM010000001	None	23S rRNA pseudouridine1911/1915/1917 synthase [EC:5.4.99.23]
561	Amac_MIT1002	K02457	3698	NZ_CABDXM010000001	None	general secretion pathway protein H
562	Amac_MIT1002	K03749	2332	NZ_CABDXM010000001	None	DedD protein
563	Amac_MIT1002	K03775	2511	NZ_CABDXM010000001	None	FKBP-type peptidyl-prolyl cis-trans isomerase SlyD [EC:5.2.1.8]
564	Amac_MIT1002	K03774	2526	NZ_CABDXM010000001	None	FKBP-type peptidyl-prolyl cis-trans isomerase SlpA [EC:5.2.1.8]
565	Amac_MIT1002	K02456	3697	NZ_CABDXM010000001	None	general secretion pathway protein G
566	Amac_MIT1002	K02481	2816	NZ_CABDXM010000001	None	two-component system, NtrC family, response regulator
567	Amac_MIT1002	K03210	2589	NZ_CABDXM010000001	None	preprotein translocase subunit YajC
568	Amac_MIT1002	K10536	3479	NZ_CABDXM010000001	None	agmatine deiminase [EC:3.5.3.12]
569	Amac_MIT1002	K02654	2779	NZ_CABDXM010000001	None	leader peptidase (prepilin peptidase) / N-methyltransferase [EC:3.4.23.43 2.1.1.-]
570	Amac_MIT1002	K09701	2473	NZ_CABDXM010000001	None	uncharacterized protein
571	Amac_MIT1002	K07738	2487	NZ_CABDXM010000001	None	transcriptional repressor NrdR
572	Amac_MIT1002	K09926	1972	NZ_CABDXM010000001	None	uncharacterized protein
573	Amac_MIT1002	K09932	1923	NZ_CABDXM010000001	None	uncharacterized protein
574	Amac_MIT1002	K02867	3458	NZ_CABDXM010000001	None	large subunit ribosomal protein L11
575	Amac_MIT1002	K07089	2258	NZ_CABDXM010000001	None	uncharacterized protein
576	Amac_MIT1002	K07089	3428	NZ_CABDXM010000001	None	uncharacterized protein
577	Amac_MIT1002	K07089	2996	NZ_CABDXM010000001	None	uncharacterized protein
578	Amac_MIT1002	K03589	2790	NZ_CABDXM010000001	None	cell division protein FtsQ
579	Amac_MIT1002	K24136	2811	NZ_CABDXM010000001	None	glutathione-dependent peroxiredoxin [EC:1.11.1.27]
580	Amac_MIT1002	K09891	3406	NZ_CABDXM010000001	None	uncharacterized protein
581	Amac_MIT1002	K03402	3232	NZ_CABDXM010000001	None	transcriptional regulator of arginine metabolism
582	Amac_MIT1002	K18778	2781	NZ_CABDXM010000001	None	cell division protein ZapD
583	Amac_MIT1002	K13639	2686	NZ_CABDXM010000001	None	MerR family transcriptional regulator, redox-sensitive transcriptional activator SoxR
584	Amac_MIT1002	K08219	2715	NZ_CABDXM010000001	None	MFS transporter, UMF2 family, putative MFS family transporter protein
585	Amac_MIT1002	K00876	3237	NZ_CABDXM010000001	None	uridine kinase [EC:2.7.1.48]
586	Amac_MIT1002	K02907	3318	NZ_CABDXM010000001	None	large subunit ribosomal protein L30
587	Amac_MIT1002	K20542	3178	NZ_CABDXM010000001	None	endoglucanase [EC:3.2.1.4]
588	Amac_MIT1002	K01759	1155	NZ_CABDXM010000001	None	lactoylglutathione lyase [EC:4.4.1.5]
589	Amac_MIT1002	K01759	2702	NZ_CABDXM010000001	None	lactoylglutathione lyase [EC:4.4.1.5]
590	Amac_MIT1002	K14393	3246	NZ_CABDXM010000001	None	cation/acetate symporter
591	Amac_MIT1002	K03610	2933	NZ_CABDXM010000001	None	septum site-determining protein MinC
592	Amac_MIT1002	K07304	3170	NZ_CABDXM010000001	None	peptide-methionine (S)-S-oxide reductase [EC:1.8.4.11]
593	Amac_MIT1002	K07304	2839	NZ_CABDXM010000001	None	peptide-methionine (S)-S-oxide reductase [EC:1.8.4.11]
594	Amac_MIT1002	K08989	2597	NZ_CABDXM010000001	None	putative membrane protein
595	Amac_MIT1002	K00325	3625	NZ_CABDXM010000001	None	H+-translocating NAD(P) transhydrogenase subunit beta [EC:1.6.1.2 7.1.1.1]
596	Amac_MIT1002	K01991	913	NZ_CABDXM010000001	None	polysaccharide biosynthesis/export protein
597	Amac_MIT1002	K01991	1479	NZ_CABDXM010000001	None	polysaccharide biosynthesis/export protein
598	Amac_MIT1002	K01991	2647	NZ_CABDXM010000001	None	polysaccharide biosynthesis/export protein
599	Amac_MIT1002	K03406	834	NZ_CABDXM010000001	None	methyl-accepting chemotaxis protein
600	Amac_MIT1002	K03406	2115	NZ_CABDXM010000001	None	methyl-accepting chemotaxis protein
601	Amac_MIT1002	K03406	131	NZ_CABDXM010000001	None	methyl-accepting chemotaxis protein
602	Amac_MIT1002	K03406	678	NZ_CABDXM010000001	None	methyl-accepting chemotaxis protein
603	Amac_MIT1002	K03406	3079	NZ_CABDXM010000001	None	methyl-accepting chemotaxis protein
604	Amac_MIT1002	K03406	3276	NZ_CABDXM010000001	None	methyl-accepting chemotaxis protein
605	Amac_MIT1002	K03406	588	NZ_CABDXM010000001	None	methyl-accepting chemotaxis protein
606	Amac_MIT1002	K03406	366	NZ_CABDXM010000001	None	methyl-accepting chemotaxis protein
607	Amac_MIT1002	K03406	656	NZ_CABDXM010000001	None	methyl-accepting chemotaxis protein
608	Amac_MIT1002	K03406	721	NZ_CABDXM010000001	None	methyl-accepting chemotaxis protein
609	Amac_MIT1002	K03406	1042	NZ_CABDXM010000001	None	methyl-accepting chemotaxis protein
610	Amac_MIT1002	K03406	3348	NZ_CABDXM010000001	None	methyl-accepting chemotaxis protein
611	Amac_MIT1002	K03406	3541	NZ_CABDXM010000001	None	methyl-accepting chemotaxis protein
612	Amac_MIT1002	K03406	3543	NZ_CABDXM010000001	None	methyl-accepting chemotaxis protein
613	Amac_MIT1002	K03406	2554	NZ_CABDXM010000001	None	methyl-accepting chemotaxis protein
614	Amac_MIT1002	K03406	2269	NZ_CABDXM010000001	None	methyl-accepting chemotaxis protein
615	Amac_MIT1002	K09895	2754	NZ_CABDXM010000001	None	uncharacterized protein
616	Amac_MIT1002	K07648	2904	NZ_CABDXM010000001	None	two-component system, OmpR family, aerobic respiration control sensor histidine kinase ArcB [EC:2.7.13.3]
617	Amac_MIT1002	K01239	2756	NZ_CABDXM010000001	None	purine nucleosidase [EC:3.2.2.1]
618	Amac_MIT1002	K12251	3480	NZ_CABDXM010000001	None	N-carbamoylputrescine amidase [EC:3.5.1.53]
619	Amac_MIT1002	K19304	2919	NZ_CABDXM010000001	None	murein DD-endopeptidase [EC:3.4.24.-]
620	Amac_MIT1002	K02863	3457	NZ_CABDXM010000001	None	large subunit ribosomal protein L1
621	Amac_MIT1002	K00906	2864	NZ_CABDXM010000001	None	isocitrate dehydrogenase kinase/phosphatase [EC:2.7.11.5 3.1.3.-]
622	Amac_MIT1002	K02687	3675	NZ_CABDXM010000001	None	ribosomal protein L11 methyltransferase [EC:2.1.1.-]
623	Amac_MIT1002	K03572	3509	NZ_CABDXM010000001	None	DNA mismatch repair protein MutL
624	Amac_MIT1002	K14998	3746	NZ_CABDXM010000001	None	surfeit locus 1 family protein
625	Amac_MIT1002	K02650	2777	NZ_CABDXM010000001	None	type IV pilus assembly protein PilA
626	Amac_MIT1002	K13985	3528	NZ_CABDXM010000001	None	N-acyl-phosphatidylethanolamine-hydrolysing phospholipase D [EC:3.1.4.54]
627	Amac_MIT1002	K13985	1432	NZ_CABDXM010000001	None	N-acyl-phosphatidylethanolamine-hydrolysing phospholipase D [EC:3.1.4.54]
628	Amac_MIT1002	K03764	3391	NZ_CABDXM010000001	None	MetJ family transcriptional regulator, methionine regulon repressor
629	Amac_MIT1002	K03770	2540	NZ_CABDXM010000001	None	peptidyl-prolyl cis-trans isomerase D [EC:5.2.1.8]
630	Amac_MIT1002	K03980	2530	NZ_CABDXM010000001	None	putative peptidoglycan lipid II flippase
631	Amac_MIT1002	K04751	2512	NZ_CABDXM010000001	None	nitrogen regulatory protein P-II 1
632	Amac_MIT1002	K04751	381	NZ_CABDXM010000001	None	nitrogen regulatory protein P-II 1
633	Amac_MIT1002	K00537	2041	NZ_CABDXM010000001	None	arsenate reductase (glutaredoxin) [EC:1.20.4.1]
634	Amac_MIT1002	K00537	1421	NZ_CABDXM010000001	None	arsenate reductase (glutaredoxin) [EC:1.20.4.1]
635	Amac_MIT1002	K02452	3693	NZ_CABDXM010000001	None	general secretion pathway protein C
636	Amac_MIT1002	K06153	2256	NZ_CABDXM010000001	None	undecaprenyl-diphosphatase [EC:3.6.1.27]
637	Amac_MIT1002	K06153	688	NZ_CABDXM010000001	None	undecaprenyl-diphosphatase [EC:3.6.1.27]
638	Amac_MIT1002	K02453	3694	NZ_CABDXM010000001	None	general secretion pathway protein D
639	Amac_MIT1002	K00046	3060	NZ_CABDXM010000001	None	gluconate 5-dehydrogenase [EC:1.1.1.69]
640	Amac_MIT1002	K01358	2545	NZ_CABDXM010000001	None	ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]
641	Amac_MIT1002	K03567	2036	NZ_CABDXM010000001	None	glycine cleavage system transcriptional repressor
642	Amac_MIT1002	K03598	2503	NZ_CABDXM010000001	None	sigma-E factor negative regulatory protein RseB
643	Amac_MIT1002	K02876	3317	NZ_CABDXM010000001	None	large subunit ribosomal protein L15
644	Amac_MIT1002	K07107	1240	NZ_CABDXM010000001	None	acyl-CoA thioester hydrolase [EC:3.1.2.-]
645	Amac_MIT1002	K07107	3771	NZ_CABDXM010000001	None	acyl-CoA thioester hydrolase [EC:3.1.2.-]
646	Amac_MIT1002	K07107	164	NZ_CABDXM010000001	None	acyl-CoA thioester hydrolase [EC:3.1.2.-]
647	Amac_MIT1002	K07107	2366	NZ_CABDXM010000001	None	acyl-CoA thioester hydrolase [EC:3.1.2.-]
648	Amac_MIT1002	K08234	3472	NZ_CABDXM010000001	None	glyoxylase I family protein
649	Amac_MIT1002	K19339	3075	NZ_CABDXM010000001	None	NosR/NirI family transcriptional regulator, nitrous oxide reductase regulator
650	Amac_MIT1002	K07113	3655	NZ_CABDXM010000001	None	UPF0716 protein FxsA
651	Amac_MIT1002	K01990	893	NZ_CABDXM010000001	None	ABC-2 type transport system ATP-binding protein
652	Amac_MIT1002	K01990	859	NZ_CABDXM010000001	None	ABC-2 type transport system ATP-binding protein
653	Amac_MIT1002	K01990	3421	NZ_CABDXM010000001	None	ABC-2 type transport system ATP-binding protein
654	Amac_MIT1002	K02533	2583	NZ_CABDXM010000001	None	tRNA/rRNA methyltransferase [EC:2.1.1.-]
655	Amac_MIT1002	K00324	3627	NZ_CABDXM010000001	None	H+-translocating NAD(P) transhydrogenase subunit alpha [EC:1.6.1.2 7.1.1.1]
656	Amac_MIT1002	K07305	2216	NZ_CABDXM010000001	None	peptide-methionine (R)-S-oxide reductase [EC:1.8.4.12]
657	Amac_MIT1002	K03611	2384	NZ_CABDXM010000001	None	protein dithiol:quinone oxidoreductase [EC:1.8.5.9]
658	Amac_MIT1002	K01953	1173	NZ_CABDXM010000001	None	asparagine synthase (glutamine-hydrolysing) [EC:6.3.5.4]
659	Amac_MIT1002	K01953	2630	NZ_CABDXM010000001	None	asparagine synthase (glutamine-hydrolysing) [EC:6.3.5.4]
660	Amac_MIT1002	K06970	2685	NZ_CABDXM010000001	None	23S rRNA (adenine1618-N6)-methyltransferase [EC:2.1.1.181]
661	Amac_MIT1002	K07461	2652	NZ_CABDXM010000001	None	putative endonuclease
662	Amac_MIT1002	K02914	3845	NZ_CABDXM010000001	None	large subunit ribosomal protein L34
663	Amac_MIT1002	K00681	384	NZ_CABDXM010000001	None	gamma-glutamyltranspeptidase / glutathione hydrolase [EC:2.3.2.2 3.4.19.13]
664	Amac_MIT1002	K00681	496	NZ_CABDXM010000001	None	gamma-glutamyltranspeptidase / glutathione hydrolase [EC:2.3.2.2 3.4.19.13]
665	Amac_MIT1002	K00681	2083	NZ_CABDXM010000001	None	gamma-glutamyltranspeptidase / glutathione hydrolase [EC:2.3.2.2 3.4.19.13]
666	Amac_MIT1002	K00118	3009	NZ_CABDXM010000001	None	glucose-fructose oxidoreductase [EC:1.1.99.28]
667	Amac_MIT1002	K21698	3607	NZ_CABDXM010000001	None	LysR family transcriptional regulator, transcriptional activator for aaeXAB operon
668	Amac_MIT1002	K02874	3326	NZ_CABDXM010000001	None	large subunit ribosomal protein L14
669	Amac_MIT1002	K03217	3842	NZ_CABDXM010000001	None	YidC/Oxa1 family membrane protein insertase
670	Amac_MIT1002	K15461	2346	NZ_CABDXM010000001	None	tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein [EC:2.1.1.61 1.5.-.-]
671	Amac_MIT1002	K01414	3357	NZ_CABDXM010000001	None	oligopeptidase A [EC:3.4.24.70]
672	Amac_MIT1002	K02653	2778	NZ_CABDXM010000001	None	type IV pilus assembly protein PilC
673	Amac_MIT1002	K03559	704	NZ_CABDXM010000001	None	biopolymer transport protein ExbD
674	Amac_MIT1002	K03559	3175	NZ_CABDXM010000001	None	biopolymer transport protein ExbD
675	Amac_MIT1002	K03559	3439	NZ_CABDXM010000001	None	biopolymer transport protein ExbD
676	Amac_MIT1002	K03559	1242	NZ_CABDXM010000001	None	biopolymer transport protein ExbD
677	Amac_MIT1002	K03559	1085	NZ_CABDXM010000001	None	biopolymer transport protein ExbD
678	Amac_MIT1002	K10914	2340	NZ_CABDXM010000001	None	CRP/FNR family transcriptional regulator, cyclic AMP receptor protein
679	Amac_MIT1002	K03773	3229	NZ_CABDXM010000001	None	FKBP-type peptidyl-prolyl cis-trans isomerase FklB [EC:5.2.1.8]
680	Amac_MIT1002	K07267	2923	NZ_CABDXM010000001	None	porin
681	Amac_MIT1002	K04752	2512	NZ_CABDXM010000001	None	nitrogen regulatory protein P-II 2
682	Amac_MIT1002	K04752	381	NZ_CABDXM010000001	None	nitrogen regulatory protein P-II 2
683	Amac_MIT1002	K14540	2672	NZ_CABDXM010000001	None	ribosome biogenesis GTPase A
684	Amac_MIT1002	K02450	880	NZ_CABDXM010000001	None	general secretion pathway protein A
685	Amac_MIT1002	K02450	2651	NZ_CABDXM010000001	None	general secretion pathway protein A
686	Amac_MIT1002	K02336	3112	NZ_CABDXM010000001	None	DNA polymerase II [EC:2.7.7.7]
687	Amac_MIT1002	K17713	2562	NZ_CABDXM010000001	None	outer membrane protein assembly factor BamB
688	Amac_MIT1002	K03772	3724	NZ_CABDXM010000001	None	FKBP-type peptidyl-prolyl cis-trans isomerase FkpA [EC:5.2.1.8]
689	Amac_MIT1002	K03772	3229	NZ_CABDXM010000001	None	FKBP-type peptidyl-prolyl cis-trans isomerase FkpA [EC:5.2.1.8]
690	Amac_MIT1002	K06187	2444	NZ_CABDXM010000001	None	recombination protein RecR
691	Amac_MIT1002	K03969	3132	NZ_CABDXM010000001	None	phage shock protein A
692	Amac_MIT1002	K03969	1063	NZ_CABDXM010000001	None	phage shock protein A
693	Amac_MIT1002	K03558	2331	NZ_CABDXM010000001	None	membrane protein required for colicin V production
694	Amac_MIT1002	K14742	2395	NZ_CABDXM010000001	None	tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
695	Amac_MIT1002	K07058	3393	NZ_CABDXM010000001	None	membrane protein
696	Amac_MIT1002	K07058	2714	NZ_CABDXM010000001	None	membrane protein
697	Amac_MIT1002	K03564	2037	NZ_CABDXM010000001	None	thioredoxin-dependent peroxiredoxin [EC:1.11.1.24]
698	Amac_MIT1002	K18622	672	NZ_CABDXM010000001	None	adducin
699	Amac_MIT1002	K18622	2339	NZ_CABDXM010000001	None	adducin
700	Amac_MIT1002	K15460	3183	NZ_CABDXM010000001	None	tRNA1Val (adenine37-N6)-methyltransferase [EC:2.1.1.223]
701	Amac_MIT1002	K07070	3720	NZ_CABDXM010000001	None	uncharacterized protein
702	Amac_MIT1002	K03438	2801	NZ_CABDXM010000001	None	16S rRNA (cytosine1402-N4)-methyltransferase [EC:2.1.1.199]
703	Amac_MIT1002	K09897	461	NZ_CABDXM010000001	None	uncharacterized protein
704	Amac_MIT1002	K09897	2190	NZ_CABDXM010000001	None	uncharacterized protein
705	Amac_MIT1002	K07689	1990	NZ_CABDXM010000001	None	two-component system, NarL family, invasion response regulator UvrY
706	Amac_MIT1002	K11941	2585	NZ_CABDXM010000001	None	glucans biosynthesis protein C [EC:2.1.-.-]
707	Amac_MIT1002	K00694	3180	NZ_CABDXM010000001	None	cellulose synthase (UDP-forming) [EC:2.4.1.12]
708	Amac_MIT1002	K05539	3134	NZ_CABDXM010000001	None	tRNA-dihydrouridine synthase A [EC:1.-.-.-]
709	Amac_MIT1002	K07448	2407	NZ_CABDXM010000001	None	restriction system protein
710	Amac_MIT1002	K02242	3732	NZ_CABDXM010000001	None	competence protein ComFC
711	Amac_MIT1002	K20975	3248	NZ_CABDXM010000001	None	two-component system, sensor histidine kinase [EC:2.7.13.3]
712	Amac_MIT1002	K20975	3073	NZ_CABDXM010000001	None	two-component system, sensor histidine kinase [EC:2.7.13.3]
713	Amac_MIT1002	K20975	1345	NZ_CABDXM010000001	None	two-component system, sensor histidine kinase [EC:2.7.13.3]
714	Amac_MIT1002	K07460	2883	NZ_CABDXM010000001	None	putative endonuclease
715	Amac_MIT1002	K01011	1985	NZ_CABDXM010000001	None	thiosulfate/3-mercaptopyruvate sulfurtransferase [EC:2.8.1.1 2.8.1.2]
716	Amac_MIT1002	K06959	3727	NZ_CABDXM010000001	None	protein Tex
717	Amac_MIT1002	K03809	2042	NZ_CABDXM010000001	None	NAD(P)H dehydrogenase (quinone) [EC:1.6.5.2]
718	Amac_MIT1002	K00383	3362	NZ_CABDXM010000001	None	glutathione reductase (NADPH) [EC:1.8.1.7]
719	Amac_MIT1002	K03885	3603	NZ_CABDXM010000001	None	NADH:ubiquinone reductase (H+-translocating) [EC:7.1.1.2]
720	Amac_MIT1002	K00432	1822	NZ_CABDXM010000001	None	glutathione peroxidase [EC:1.11.1.9]
721	Amac_MIT1002	K00432	2087	NZ_CABDXM010000001	None	glutathione peroxidase [EC:1.11.1.9]
722	Amac_MIT1002	K02557	2475	NZ_CABDXM010000001	None	chemotaxis protein MotB
723	Amac_MIT1002	K19611	3443	NZ_CABDXM010000001	None	ferric enterobactin receptor
724	Amac_MIT1002	K14645	3329	NZ_CABDXM010000001	None	serine protease [EC:3.4.21.-]
725	Amac_MIT1002	K14645	3093	NZ_CABDXM010000001	None	serine protease [EC:3.4.21.-]
726	Amac_MIT1002	K02033	2708	NZ_CABDXM010000001	None	peptide/nickel transport system permease protein
727	Amac_MIT1002	K02033	1060	NZ_CABDXM010000001	None	peptide/nickel transport system permease protein
728	Amac_MIT1002	K03477	3056	NZ_CABDXM010000001	None	DeoR family transcriptional regulator, ulaG and ulaABCDEF operon transcriptional repressor
729	Amac_MIT1002	K14731	3447	NZ_CABDXM010000001	None	epsilon-lactone hydrolase [EC:3.1.1.83]
730	Amac_MIT1002	K24180	3034	NZ_CABDXM010000001	None	malate permease and related proteins
731	Amac_MIT1002	K07017	714	NZ_CABDXM010000001	None	uncharacterized protein
732	Amac_MIT1002	K07017	2436	NZ_CABDXM010000001	None	uncharacterized protein
733	Amac_MIT1002	K07017	2741	NZ_CABDXM010000001	None	uncharacterized protein
734	Amac_MIT1002	K11107	2026	NZ_CABDXM010000001	None	ferredoxin
735	Amac_MIT1002	K07003	3584	NZ_CABDXM010000001	None	uncharacterized protein
736	Amac_MIT1002	K07003	1926	NZ_CABDXM010000001	None	uncharacterized protein
737	Amac_MIT1002	K07003	1879	NZ_CABDXM010000001	None	uncharacterized protein
738	Amac_MIT1002	K04085	3785	NZ_CABDXM010000001	None	tRNA 2-thiouridine synthesizing protein A [EC:2.8.1.-]
739	Amac_MIT1002	K22042	2192	NZ_CABDXM010000001	None	ArsR family transcriptional regulator, virulence genes transcriptional regulator
740	Amac_MIT1002	K03098	3470	NZ_CABDXM010000001	None	apolipoprotein D and lipocalin family protein
741	Amac_MIT1002	K03926	3656	NZ_CABDXM010000001	None	periplasmic divalent cation tolerance protein
742	Amac_MIT1002	K06889	3763	NZ_CABDXM010000001	None	uncharacterized protein
743	Amac_MIT1002	K06137	3045	NZ_CABDXM010000001	None	pyrroloquinoline-quinone synthase [EC:1.3.3.11]
744	Amac_MIT1002	K01894	3412	NZ_CABDXM010000001	None	glutamyl-Q tRNA(Asp) synthetase [EC:6.1.1.-]
745	Amac_MIT1002	K03073	3461	NZ_CABDXM010000001	None	preprotein translocase subunit SecE
746	Amac_MIT1002	K03701	168	NZ_CABDXM010000001	None	excinuclease ABC subunit A
747	Amac_MIT1002	K03701	2855	NZ_CABDXM010000001	None	excinuclease ABC subunit A
748	Amac_MIT1002	K03072	792	NZ_CABDXM010000001	None	preprotein translocase subunit SecD
749	Amac_MIT1002	K03072	2588	NZ_CABDXM010000001	None	preprotein translocase subunit SecD
750	Amac_MIT1002	K01881	2550	NZ_CABDXM010000001	None	prolyl-tRNA synthetase [EC:6.1.1.15]
751	Amac_MIT1002	K01659	2897	NZ_CABDXM010000001	None	2-methylcitrate synthase [EC:2.3.3.5]
752	Amac_MIT1002	K06136	3044	NZ_CABDXM010000001	None	pyrroloquinoline quinone biosynthesis protein B
753	Amac_MIT1002	K08682	2327	NZ_CABDXM010000001	None	acyl carrier protein phosphodiesterase [EC:3.1.4.14]
