unique_id	genome_name	ko	gene_caller_id	contig	modules_with_ko	ko_definition
464	Amac_AD45	K07114	2732	NC_018679	None	Ca-activated chloride channel homolog
465	Amac_AD45	K09918	3552	NC_018679	None	uncharacterized protein
466	Amac_AD45	K05844	3261	NC_018679	None	ribosomal protein S6--L-glutamate ligase [EC:6.3.2.-]
467	Amac_AD45	K09924	2083	NC_018679	None	uncharacterized protein
468	Amac_AD45	K09930	2466	NC_018679	None	uncharacterized protein
469	Amac_AD45	K03548	2048	NC_018679	None	putative permease
470	Amac_AD45	K02656	2579	NC_018679	None	type IV pilus assembly protein PilF
471	Amac_AD45	K03574	2827	NC_018679	None	8-oxo-dGTP diphosphatase [EC:3.6.1.55]
472	Amac_AD45	K07712	3009	NC_018679	None	two-component system, NtrC family, nitrogen regulation response regulator GlnG
473	Amac_AD45	K02483	2921	NC_018679	None	two-component system, OmpR family, response regulator
474	Amac_AD45	K02483	686	NC_018679	None	two-component system, OmpR family, response regulator
475	Amac_AD45	K02483	623	NC_018679	None	two-component system, OmpR family, response regulator
476	Amac_AD45	K02483	3696	NC_018679	None	two-component system, OmpR family, response regulator
477	Amac_AD45	K02483	398	NC_018679	None	two-component system, OmpR family, response regulator
478	Amac_AD45	K02483	1299	NC_018679	None	two-component system, OmpR family, response regulator
479	Amac_AD45	K02454	3706	NC_018679	None	general secretion pathway protein E [EC:7.4.2.8]
480	Amac_AD45	K00243	2150	NC_018679	None	uncharacterized protein
481	Amac_AD45	K02440	3047	NC_018679	None	glycerol uptake facilitator protein
482	Amac_AD45	K03776	3555	NC_018679	None	aerotaxis receptor
483	Amac_AD45	K01175	2136	NC_018679	None	esterase [EC:3.1.-.-]
484	Amac_AD45	K07263	2386	NC_018679	None	zinc protease [EC:3.4.24.-]
485	Amac_AD45	K07263	2452	NC_018679	None	zinc protease [EC:3.4.24.-]
486	Amac_AD45	K07263	1095	NC_018679	None	zinc protease [EC:3.4.24.-]
487	Amac_AD45	K06169	2351	NC_018679	None	tRNA-(ms[2]io[6]A)-hydroxylase [EC:1.-.-.-]
488	Amac_AD45	K03777	2473	NC_018679	None	D-lactate dehydrogenase (quinone) [EC:1.1.5.12]
489	Amac_AD45	K03777	3108	NC_018679	None	D-lactate dehydrogenase (quinone) [EC:1.1.5.12]
490	Amac_AD45	K02469	2033	NC_018679	None	DNA gyrase subunit A [EC:5.6.2.2]
491	Amac_AD45	K02455	3707	NC_018679	None	general secretion pathway protein F
492	Amac_AD45	K02482	1561	NC_018679	None	two-component system, NtrC family, sensor kinase [EC:2.7.13.3]
493	Amac_AD45	K02482	3369	NC_018679	None	two-component system, NtrC family, sensor kinase [EC:2.7.13.3]
494	Amac_AD45	K02482	3134	NC_018679	None	two-component system, NtrC family, sensor kinase [EC:2.7.13.3]
495	Amac_AD45	K03561	1043	NC_018679	None	biopolymer transport protein ExbB
496	Amac_AD45	K03561	1044	NC_018679	None	biopolymer transport protein ExbB
497	Amac_AD45	K03561	630	NC_018679	None	biopolymer transport protein ExbB
498	Amac_AD45	K03561	631	NC_018679	None	biopolymer transport protein ExbB
499	Amac_AD45	K03561	3449	NC_018679	None	biopolymer transport protein ExbB
500	Amac_AD45	K03561	3450	NC_018679	None	biopolymer transport protein ExbB
501	Amac_AD45	K03561	1212	NC_018679	None	biopolymer transport protein ExbB
502	Amac_AD45	K02864	3466	NC_018679	None	large subunit ribosomal protein L10
503	Amac_AD45	K05851	2706	NC_018679	None	adenylate cyclase, class 1 [EC:4.6.1.1]
504	Amac_AD45	K02680	2532	NC_018679	None	prepilin peptidase dependent protein B
505	Amac_AD45	K07115	1927	NC_018679	None	23S rRNA (adenine2030-N6)-methyltransferase [EC:2.1.1.266]
506	Amac_AD45	K03415	2618	NC_018679	None	two-component system, chemotaxis family, chemotaxis protein CheV
507	Amac_AD45	K03415	931	NC_018679	None	two-component system, chemotaxis family, chemotaxis protein CheV
508	Amac_AD45	K15539	2578	NC_018679	None	cytoskeleton protein RodZ
509	Amac_AD45	K20541	3201	NC_018679	None	cellulose synthase operon protein B
510	Amac_AD45	K01000	2839	NC_018679	None	phospho-N-acetylmuramoyl-pentapeptide-transferase [EC:2.7.8.13]
511	Amac_AD45	K07303	1738	NC_018679	None	isoquinoline 1-oxidoreductase subunit beta [EC:1.3.99.16]
512	Amac_AD45	K07303	1470	NC_018679	None	isoquinoline 1-oxidoreductase subunit beta [EC:1.3.99.16]
513	Amac_AD45	K07303	2766	NC_018679	None	isoquinoline 1-oxidoreductase subunit beta [EC:1.3.99.16]
514	Amac_AD45	K03603	2408	NC_018679	None	GntR family transcriptional regulator, negative regulator for fad regulon and positive regulator of fabA
515	Amac_AD45	K16568	1544	NC_018679	None	exopolysaccharide production protein ExoZ
516	Amac_AD45	K16568	2641	NC_018679	None	exopolysaccharide production protein ExoZ
517	Amac_AD45	K16568	1545	NC_018679	None	exopolysaccharide production protein ExoZ
518	Amac_AD45	K00322	3145	NC_018679	None	NAD(P) transhydrogenase [EC:1.6.1.1]
519	Amac_AD45	K01028	1913	NC_018679	None	3-oxoacid CoA-transferase subunit A [EC:2.8.3.5]
520	Amac_AD45	K02521	3770	NC_018679	None	LysR family transcriptional regulator, positive regulator for ilvC
521	Amac_AD45	K10680	1089	NC_018679	None	N-ethylmaleimide reductase [EC:1.-.-.-]
522	Amac_AD45	K10680	2982	NC_018679	None	N-ethylmaleimide reductase [EC:1.-.-.-]
523	Amac_AD45	K03832	1828	NC_018679	None	periplasmic protein TonB
524	Amac_AD45	K03832	3435	NC_018679	None	periplasmic protein TonB
525	Amac_AD45	K03832	2098	NC_018679	None	periplasmic protein TonB
526	Amac_AD45	K03832	2708	NC_018679	None	periplasmic protein TonB
527	Amac_AD45	K03832	1046	NC_018679	None	periplasmic protein TonB
528	Amac_AD45	K03832	3447	NC_018679	None	periplasmic protein TonB
529	Amac_AD45	K03832	633	NC_018679	None	periplasmic protein TonB
530	Amac_AD45	K03601	2570	NC_018679	None	exodeoxyribonuclease VII large subunit [EC:3.1.11.6]
531	Amac_AD45	K12297	1947	NC_018679	None	23S rRNA (guanine2445-N2)-methyltransferase / 23S rRNA (guanine2069-N7)-methyltransferase [EC:2.1.1.173 2.1.1.264]
532	Amac_AD45	K07659	3696	NC_018679	None	two-component system, OmpR family, phosphate regulon response regulator OmpR
533	Amac_AD45	K03417	2951	NC_018679	None	methylisocitrate lyase [EC:4.1.3.30]
534	Amac_AD45	K03588	2837	NC_018679	None	cell division protein FtsW
535	Amac_AD45	K00903	2657	NC_018679	None	protein-tyrosine kinase [EC:2.7.10.2]
536	Amac_AD45	K02655	2535	NC_018679	None	type IV pilus assembly protein PilE
537	Amac_AD45	K07063	2088	NC_018679	None	uncharacterized protein
538	Amac_AD45	K02669	2871	NC_018679	None	twitching motility protein PilT
539	Amac_AD45	K06180	2480	NC_018679	None	23S rRNA pseudouridine1911/1915/1917 synthase [EC:5.4.99.23]
540	Amac_AD45	K06180	1628	NC_018679	None	23S rRNA pseudouridine1911/1915/1917 synthase [EC:5.4.99.23]
541	Amac_AD45	K02457	3709	NC_018679	None	general secretion pathway protein H
542	Amac_AD45	K03749	2355	NC_018679	None	DedD protein
543	Amac_AD45	K03775	2526	NC_018679	None	FKBP-type peptidyl-prolyl cis-trans isomerase SlyD [EC:5.2.1.8]
544	Amac_AD45	K03774	2541	NC_018679	None	FKBP-type peptidyl-prolyl cis-trans isomerase SlpA [EC:5.2.1.8]
545	Amac_AD45	K02456	3708	NC_018679	None	general secretion pathway protein G
546	Amac_AD45	K02481	2859	NC_018679	None	two-component system, NtrC family, response regulator
547	Amac_AD45	K03210	2600	NC_018679	None	preprotein translocase subunit YajC
548	Amac_AD45	K10536	3489	NC_018679	None	agmatine deiminase [EC:3.5.3.12]
549	Amac_AD45	K02654	2811	NC_018679	None	leader peptidase (prepilin peptidase) / N-methyltransferase [EC:3.4.23.43 2.1.1.-]
550	Amac_AD45	K09701	2488	NC_018679	None	uncharacterized protein
551	Amac_AD45	K07738	2502	NC_018679	None	transcriptional repressor NrdR
552	Amac_AD45	K09926	1958	NC_018679	None	uncharacterized protein
553	Amac_AD45	K02867	3468	NC_018679	None	large subunit ribosomal protein L11
554	Amac_AD45	K07089	3437	NC_018679	None	uncharacterized protein
555	Amac_AD45	K03589	2833	NC_018679	None	cell division protein FtsQ
556	Amac_AD45	K24136	2854	NC_018679	None	glutathione-dependent peroxiredoxin [EC:1.11.1.27]
557	Amac_AD45	K09891	3415	NC_018679	None	uncharacterized protein
558	Amac_AD45	K03402	3243	NC_018679	None	transcriptional regulator of arginine metabolism
559	Amac_AD45	K18778	2813	NC_018679	None	cell division protein ZapD
560	Amac_AD45	K13639	2694	NC_018679	None	MerR family transcriptional regulator, redox-sensitive transcriptional activator SoxR
561	Amac_AD45	K08219	2731	NC_018679	None	MFS transporter, UMF2 family, putative MFS family transporter protein
562	Amac_AD45	K00876	3248	NC_018679	None	uridine kinase [EC:2.7.1.48]
563	Amac_AD45	K02907	3327	NC_018679	None	large subunit ribosomal protein L30
564	Amac_AD45	K20542	3200	NC_018679	None	endoglucanase [EC:3.2.1.4]
565	Amac_AD45	K15738	1949	NC_018679	None	ABC transport system ATP-binding/permease protein
566	Amac_AD45	K01759	1118	NC_018679	None	lactoylglutathione lyase [EC:4.4.1.5]
567	Amac_AD45	K01759	2711	NC_018679	None	lactoylglutathione lyase [EC:4.4.1.5]
568	Amac_AD45	K14393	3257	NC_018679	None	cation/acetate symporter
569	Amac_AD45	K03610	2991	NC_018679	None	septum site-determining protein MinC
570	Amac_AD45	K07304	3192	NC_018679	None	peptide-methionine (S)-S-oxide reductase [EC:1.8.4.11]
571	Amac_AD45	K07304	2883	NC_018679	None	peptide-methionine (S)-S-oxide reductase [EC:1.8.4.11]
572	Amac_AD45	K08989	2608	NC_018679	None	putative membrane protein
573	Amac_AD45	K00325	3640	NC_018679	None	H+-translocating NAD(P) transhydrogenase subunit beta [EC:1.6.1.2 7.1.1.1]
574	Amac_AD45	K01991	1513	NC_018679	None	polysaccharide biosynthesis/export protein
575	Amac_AD45	K01991	877	NC_018679	None	polysaccharide biosynthesis/export protein
576	Amac_AD45	K01991	2655	NC_018679	None	polysaccharide biosynthesis/export protein
577	Amac_AD45	K18967	3071	NC_018679	None	diguanylate cyclase [EC:2.7.7.65]
578	Amac_AD45	K03412	2824	NC_018679	None	two-component system, chemotaxis family, protein-glutamate methylesterase/glutaminase [EC:3.1.1.61 3.5.1.44]
579	Amac_AD45	K03412	273	NC_018679	None	two-component system, chemotaxis family, protein-glutamate methylesterase/glutaminase [EC:3.1.1.61 3.5.1.44]
580	Amac_AD45	K03412	282	NC_018679	None	two-component system, chemotaxis family, protein-glutamate methylesterase/glutaminase [EC:3.1.1.61 3.5.1.44]
581	Amac_AD45	K03412	997	NC_018679	None	two-component system, chemotaxis family, protein-glutamate methylesterase/glutaminase [EC:3.1.1.61 3.5.1.44]
582	Amac_AD45	K03406	2816	NC_018679	None	methyl-accepting chemotaxis protein
583	Amac_AD45	K03406	514	NC_018679	None	methyl-accepting chemotaxis protein
584	Amac_AD45	K03406	131	NC_018679	None	methyl-accepting chemotaxis protein
585	Amac_AD45	K03406	2309	NC_018679	None	methyl-accepting chemotaxis protein
586	Amac_AD45	K03406	2826	NC_018679	None	methyl-accepting chemotaxis protein
587	Amac_AD45	K03406	650	NC_018679	None	methyl-accepting chemotaxis protein
588	Amac_AD45	K03406	266	NC_018679	None	methyl-accepting chemotaxis protein
589	Amac_AD45	K03406	270	NC_018679	None	methyl-accepting chemotaxis protein
590	Amac_AD45	K03406	274	NC_018679	None	methyl-accepting chemotaxis protein
591	Amac_AD45	K03406	2451	NC_018679	None	methyl-accepting chemotaxis protein
592	Amac_AD45	K03406	788	NC_018679	None	methyl-accepting chemotaxis protein
593	Amac_AD45	K03406	278	NC_018679	None	methyl-accepting chemotaxis protein
594	Amac_AD45	K03406	279	NC_018679	None	methyl-accepting chemotaxis protein
595	Amac_AD45	K03406	3097	NC_018679	None	methyl-accepting chemotaxis protein
596	Amac_AD45	K03406	3125	NC_018679	None	methyl-accepting chemotaxis protein
597	Amac_AD45	K03406	327	NC_018679	None	methyl-accepting chemotaxis protein
598	Amac_AD45	K03406	583	NC_018679	None	methyl-accepting chemotaxis protein
599	Amac_AD45	K03406	3288	NC_018679	None	methyl-accepting chemotaxis protein
600	Amac_AD45	K03406	605	NC_018679	None	methyl-accepting chemotaxis protein
601	Amac_AD45	K03406	2144	NC_018679	None	methyl-accepting chemotaxis protein
602	Amac_AD45	K03406	3555	NC_018679	None	methyl-accepting chemotaxis protein
603	Amac_AD45	K03406	3557	NC_018679	None	methyl-accepting chemotaxis protein
604	Amac_AD45	K03406	1008	NC_018679	None	methyl-accepting chemotaxis protein
605	Amac_AD45	K09895	2786	NC_018679	None	uncharacterized protein
606	Amac_AD45	K07648	2959	NC_018679	None	two-component system, OmpR family, aerobic respiration control sensor histidine kinase ArcB [EC:2.7.13.3]
607	Amac_AD45	K01239	2788	NC_018679	None	purine nucleosidase [EC:3.2.2.1]
608	Amac_AD45	K12251	3490	NC_018679	None	N-carbamoylputrescine amidase [EC:3.5.1.53]
609	Amac_AD45	K19304	2977	NC_018679	None	murein DD-endopeptidase [EC:3.4.24.-]
610	Amac_AD45	K02863	3467	NC_018679	None	large subunit ribosomal protein L1
611	Amac_AD45	K00906	2920	NC_018679	None	isocitrate dehydrogenase kinase/phosphatase [EC:2.7.11.5 3.1.3.-]
612	Amac_AD45	K02687	3686	NC_018679	None	ribosomal protein L11 methyltransferase [EC:2.1.1.-]
613	Amac_AD45	K03572	3522	NC_018679	None	DNA mismatch repair protein MutL
614	Amac_AD45	K14998	3757	NC_018679	None	surfeit locus 1 family protein
615	Amac_AD45	K02650	2809	NC_018679	None	type IV pilus assembly protein PilA
616	Amac_AD45	K13985	3542	NC_018679	None	N-acyl-phosphatidylethanolamine-hydrolysing phospholipase D [EC:3.1.4.54]
617	Amac_AD45	K13985	1463	NC_018679	None	N-acyl-phosphatidylethanolamine-hydrolysing phospholipase D [EC:3.1.4.54]
618	Amac_AD45	K03764	3400	NC_018679	None	MetJ family transcriptional regulator, methionine regulon repressor
619	Amac_AD45	K03770	2555	NC_018679	None	peptidyl-prolyl cis-trans isomerase D [EC:5.2.1.8]
620	Amac_AD45	K03980	2545	NC_018679	None	putative peptidoglycan lipid II flippase
621	Amac_AD45	K04751	343	NC_018679	None	nitrogen regulatory protein P-II 1
622	Amac_AD45	K04751	2527	NC_018679	None	nitrogen regulatory protein P-II 1
623	Amac_AD45	K00537	1416	NC_018679	None	arsenate reductase (glutaredoxin) [EC:1.20.4.1]
624	Amac_AD45	K00537	2051	NC_018679	None	arsenate reductase (glutaredoxin) [EC:1.20.4.1]
625	Amac_AD45	K02452	3704	NC_018679	None	general secretion pathway protein C
626	Amac_AD45	K02453	3705	NC_018679	None	general secretion pathway protein D
627	Amac_AD45	K19701	41	NC_018679	None	aminopeptidase YwaD [EC:3.4.11.6 3.4.11.10]
628	Amac_AD45	K19701	1138	NC_018679	None	aminopeptidase YwaD [EC:3.4.11.6 3.4.11.10]
629	Amac_AD45	K19701	2782	NC_018679	None	aminopeptidase YwaD [EC:3.4.11.6 3.4.11.10]
630	Amac_AD45	K01358	2559	NC_018679	None	ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]
631	Amac_AD45	K13774	2896	NC_018679	None	citronellol/citronellal dehydrogenase
632	Amac_AD45	K03567	2046	NC_018679	None	glycine cleavage system transcriptional repressor
633	Amac_AD45	K03598	2518	NC_018679	None	sigma-E factor negative regulatory protein RseB
634	Amac_AD45	K02876	3326	NC_018679	None	large subunit ribosomal protein L15
635	Amac_AD45	K03407	268	NC_018679	None	two-component system, chemotaxis family, sensor kinase CheA [EC:2.7.13.3]
636	Amac_AD45	K03407	276	NC_018679	None	two-component system, chemotaxis family, sensor kinase CheA [EC:2.7.13.3]
637	Amac_AD45	K03407	2820	NC_018679	None	two-component system, chemotaxis family, sensor kinase CheA [EC:2.7.13.3]
638	Amac_AD45	K03407	996	NC_018679	None	two-component system, chemotaxis family, sensor kinase CheA [EC:2.7.13.3]
639	Amac_AD45	K07107	163	NC_018679	None	acyl-CoA thioester hydrolase [EC:3.1.2.-]
640	Amac_AD45	K07107	1211	NC_018679	None	acyl-CoA thioester hydrolase [EC:3.1.2.-]
641	Amac_AD45	K07107	3781	NC_018679	None	acyl-CoA thioester hydrolase [EC:3.1.2.-]
642	Amac_AD45	K07107	2391	NC_018679	None	acyl-CoA thioester hydrolase [EC:3.1.2.-]
643	Amac_AD45	K08234	3481	NC_018679	None	glyoxylase I family protein
644	Amac_AD45	K19339	3093	NC_018679	None	NosR/NirI family transcriptional regulator, nitrous oxide reductase regulator
645	Amac_AD45	K07113	3668	NC_018679	None	UPF0716 protein FxsA
646	Amac_AD45	K01990	857	NC_018679	None	ABC-2 type transport system ATP-binding protein
647	Amac_AD45	K01990	3430	NC_018679	None	ABC-2 type transport system ATP-binding protein
648	Amac_AD45	K02533	2594	NC_018679	None	tRNA/rRNA methyltransferase [EC:2.1.1.-]
649	Amac_AD45	K00324	3642	NC_018679	None	H+-translocating NAD(P) transhydrogenase subunit alpha [EC:1.6.1.2 7.1.1.1]
650	Amac_AD45	K07305	2263	NC_018679	None	peptide-methionine (R)-S-oxide reductase [EC:1.8.4.12]
651	Amac_AD45	K03611	2410	NC_018679	None	protein dithiol:quinone oxidoreductase [EC:1.8.5.9]
652	Amac_AD45	K01953	1137	NC_018679	None	asparagine synthase (glutamine-hydrolysing) [EC:6.3.5.4]
653	Amac_AD45	K01953	2638	NC_018679	None	asparagine synthase (glutamine-hydrolysing) [EC:6.3.5.4]
654	Amac_AD45	K06970	2693	NC_018679	None	23S rRNA (adenine1618-N6)-methyltransferase [EC:2.1.1.181]
655	Amac_AD45	K07461	2660	NC_018679	None	putative endonuclease
656	Amac_AD45	K03607	1935	NC_018679	None	ProP effector
657	Amac_AD45	K00681	345	NC_018679	None	gamma-glutamyltranspeptidase / glutathione hydrolase [EC:2.3.2.2 3.4.19.13]
658	Amac_AD45	K00681	459	NC_018679	None	gamma-glutamyltranspeptidase / glutathione hydrolase [EC:2.3.2.2 3.4.19.13]
659	Amac_AD45	K00681	2109	NC_018679	None	gamma-glutamyltranspeptidase / glutathione hydrolase [EC:2.3.2.2 3.4.19.13]
660	Amac_AD45	K00118	3041	NC_018679	None	glucose-fructose oxidoreductase [EC:1.1.99.28]
661	Amac_AD45	K21698	3622	NC_018679	None	LysR family transcriptional regulator, transcriptional activator for aaeXAB operon
662	Amac_AD45	K02874	3335	NC_018679	None	large subunit ribosomal protein L14
663	Amac_AD45	K15461	2369	NC_018679	None	tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein [EC:2.1.1.61 1.5.-.-]
664	Amac_AD45	K01414	3366	NC_018679	None	oligopeptidase A [EC:3.4.24.70]
665	Amac_AD45	K02653	2810	NC_018679	None	type IV pilus assembly protein PilC
666	Amac_AD45	K03559	632	NC_018679	None	biopolymer transport protein ExbD
667	Amac_AD45	K03559	1045	NC_018679	None	biopolymer transport protein ExbD
668	Amac_AD45	K03559	1213	NC_018679	None	biopolymer transport protein ExbD
669	Amac_AD45	K03559	3448	NC_018679	None	biopolymer transport protein ExbD
670	Amac_AD45	K03559	3197	NC_018679	None	biopolymer transport protein ExbD
671	Amac_AD45	K10914	2363	NC_018679	None	CRP/FNR family transcriptional regulator, cyclic AMP receptor protein
672	Amac_AD45	K03773	3240	NC_018679	None	FKBP-type peptidyl-prolyl cis-trans isomerase FklB [EC:5.2.1.8]
673	Amac_AD45	K07267	2981	NC_018679	None	porin
674	Amac_AD45	K04752	343	NC_018679	None	nitrogen regulatory protein P-II 2
675	Amac_AD45	K04752	2527	NC_018679	None	nitrogen regulatory protein P-II 2
676	Amac_AD45	K14540	2679	NC_018679	None	ribosome biogenesis GTPase A
677	Amac_AD45	K02450	2659	NC_018679	None	general secretion pathway protein A
678	Amac_AD45	K02450	831	NC_018679	None	general secretion pathway protein A
679	Amac_AD45	K02336	3136	NC_018679	None	DNA polymerase II [EC:2.7.7.7]
680	Amac_AD45	K17713	2574	NC_018679	None	outer membrane protein assembly factor BamB
681	Amac_AD45	K03772	3240	NC_018679	None	FKBP-type peptidyl-prolyl cis-trans isomerase FkpA [EC:5.2.1.8]
682	Amac_AD45	K03772	3735	NC_018679	None	FKBP-type peptidyl-prolyl cis-trans isomerase FkpA [EC:5.2.1.8]
683	Amac_AD45	K06187	2458	NC_018679	None	recombination protein RecR
684	Amac_AD45	K03969	1029	NC_018679	None	phage shock protein A
685	Amac_AD45	K03969	3157	NC_018679	None	phage shock protein A
686	Amac_AD45	K03558	2354	NC_018679	None	membrane protein required for colicin V production
687	Amac_AD45	K14742	2421	NC_018679	None	tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
688	Amac_AD45	K07058	2730	NC_018679	None	membrane protein
689	Amac_AD45	K07058	3402	NC_018679	None	membrane protein
690	Amac_AD45	K13777	2894	NC_018679	None	geranyl-CoA carboxylase alpha subunit [EC:6.4.1.5]
691	Amac_AD45	K03564	2047	NC_018679	None	thioredoxin-dependent peroxiredoxin [EC:1.11.1.24]
692	Amac_AD45	K18622	2362	NC_018679	None	adducin
693	Amac_AD45	K18622	599	NC_018679	None	adducin
694	Amac_AD45	K15460	3204	NC_018679	None	tRNA1Val (adenine37-N6)-methyltransferase [EC:2.1.1.223]
695	Amac_AD45	K07070	3731	NC_018679	None	uncharacterized protein
696	Amac_AD45	K22390	3105	NC_018679	None	acid phosphatase type 7
697	Amac_AD45	K03438	2844	NC_018679	None	16S rRNA (cytosine1402-N4)-methyltransferase [EC:2.1.1.199]
698	Amac_AD45	K09897	420	NC_018679	None	uncharacterized protein
699	Amac_AD45	K09897	2236	NC_018679	None	uncharacterized protein
700	Amac_AD45	K07689	1999	NC_018679	None	two-component system, NarL family, invasion response regulator UvrY
701	Amac_AD45	K11941	2596	NC_018679	None	glucans biosynthesis protein C [EC:2.1.-.-]
702	Amac_AD45	K05539	3159	NC_018679	None	tRNA-dihydrouridine synthase A [EC:1.-.-.-]
703	Amac_AD45	K02242	3743	NC_018679	None	competence protein ComFC
704	Amac_AD45	K20975	1341	NC_018679	None	two-component system, sensor histidine kinase [EC:2.7.13.3]
705	Amac_AD45	K20975	3091	NC_018679	None	two-component system, sensor histidine kinase [EC:2.7.13.3]
706	Amac_AD45	K20975	3259	NC_018679	None	two-component system, sensor histidine kinase [EC:2.7.13.3]
707	Amac_AD45	K07460	2939	NC_018679	None	putative endonuclease
708	Amac_AD45	K01011	1994	NC_018679	None	thiosulfate/3-mercaptopyruvate sulfurtransferase [EC:2.8.1.1 2.8.1.2]
709	Amac_AD45	K06959	3738	NC_018679	None	protein Tex
710	Amac_AD45	K03809	2052	NC_018679	None	NAD(P)H dehydrogenase (quinone) [EC:1.6.5.2]
711	Amac_AD45	K00383	3371	NC_018679	None	glutathione reductase (NADPH) [EC:1.8.1.7]
712	Amac_AD45	K03885	3618	NC_018679	None	NADH:ubiquinone reductase (H+-translocating) [EC:7.1.1.2]
713	Amac_AD45	K00432	2113	NC_018679	None	glutathione peroxidase [EC:1.11.1.9]
714	Amac_AD45	K00432	1886	NC_018679	None	glutathione peroxidase [EC:1.11.1.9]
715	Amac_AD45	K02557	2490	NC_018679	None	chemotaxis protein MotB
716	Amac_AD45	K19611	3452	NC_018679	None	ferric enterobactin receptor
717	Amac_AD45	K14645	3338	NC_018679	None	serine protease [EC:3.4.21.-]
718	Amac_AD45	K14645	3115	NC_018679	None	serine protease [EC:3.4.21.-]
719	Amac_AD45	K13658	3307	NC_018679	None	beta-1,4-mannosyltransferase [EC:2.4.1.251]
720	Amac_AD45	K02033	1026	NC_018679	None	peptide/nickel transport system permease protein
721	Amac_AD45	K02033	2724	NC_018679	None	peptide/nickel transport system permease protein
722	Amac_AD45	K14731	3456	NC_018679	None	epsilon-lactone hydrolase [EC:3.1.1.83]
723	Amac_AD45	K09760	1922	NC_018679	None	DNA recombination protein RmuC
724	Amac_AD45	K24180	3072	NC_018679	None	malate permease and related proteins
725	Amac_AD45	K07017	2763	NC_018679	None	uncharacterized protein
726	Amac_AD45	K07017	644	NC_018679	None	uncharacterized protein
727	Amac_AD45	K11107	2037	NC_018679	None	ferredoxin
728	Amac_AD45	K07003	1944	NC_018679	None	uncharacterized protein
729	Amac_AD45	K04085	3796	NC_018679	None	tRNA 2-thiouridine synthesizing protein A [EC:2.8.1.-]
730	Amac_AD45	K22042	2238	NC_018679	None	ArsR family transcriptional regulator, virulence genes transcriptional regulator
731	Amac_AD45	K03098	3479	NC_018679	None	apolipoprotein D and lipocalin family protein
732	Amac_AD45	K03926	3669	NC_018679	None	periplasmic divalent cation tolerance protein
733	Amac_AD45	K06876	1983	NC_018679	None	deoxyribodipyrimidine photolyase-related protein
734	Amac_AD45	K06889	3504	NC_018679	None	uncharacterized protein
735	Amac_AD45	K06889	3773	NC_018679	None	uncharacterized protein
736	Amac_AD45	K06137	3083	NC_018679	None	pyrroloquinoline-quinone synthase [EC:1.3.3.11]
737	Amac_AD45	K01894	3421	NC_018679	None	glutamyl-Q tRNA(Asp) synthetase [EC:6.1.1.-]
738	Amac_AD45	K03073	3470	NC_018679	None	preprotein translocase subunit SecE
739	Amac_AD45	K03701	2907	NC_018679	None	excinuclease ABC subunit A
740	Amac_AD45	K03701	167	NC_018679	None	excinuclease ABC subunit A
741	Amac_AD45	K03072	732	NC_018679	None	preprotein translocase subunit SecD
742	Amac_AD45	K03072	2599	NC_018679	None	preprotein translocase subunit SecD
743	Amac_AD45	K01665	1920	NC_018679	None	para-aminobenzoate synthetase component I [EC:2.6.1.85]
744	Amac_AD45	K01881	2564	NC_018679	None	prolyl-tRNA synthetase [EC:6.1.1.15]
745	Amac_AD45	K01659	2952	NC_018679	None	2-methylcitrate synthase [EC:2.3.3.5]
746	Amac_AD45	K06136	3082	NC_018679	None	pyrroloquinoline quinone biosynthesis protein B
747	Amac_AD45	K08682	2350	NC_018679	None	acyl carrier protein phosphodiesterase [EC:3.1.4.14]
748	Amac_AD45	K04084	3670	NC_018679	None	thioredoxin:protein disulfide reductase [EC:1.8.4.16]
749	Amac_AD45	K10218	3472	NC_018679	None	4-hydroxy-4-methyl-2-oxoglutarate aldolase [EC:4.1.3.17]
750	Amac_AD45	K01467	3637	NC_018679	None	beta-lactamase class C [EC:3.5.2.6]
751	Amac_AD45	K08325	2314	NC_018679	None	NADP-dependent alcohol dehydrogenase [EC:1.1.-.-]
752	Amac_AD45	K00989	3798	NC_018679	None	ribonuclease PH [EC:2.7.7.56]
753	Amac_AD45	K09013	2587	NC_018679	None	Fe-S cluster assembly ATP-binding protein
754	Amac_AD45	K09761	2865	NC_018679	None	16S rRNA (uracil1498-N3)-methyltransferase [EC:2.1.1.193]
755	Amac_AD45	K16872	2861	NC_018679	None	beta-ketodecanoyl-[acyl-carrier-protein] synthase [EC:2.3.1.207]
756	Amac_AD45	K13936	3072	NC_018679	None	malonate transporter and related proteins
757	Amac_AD45	K21990	2450	NC_018679	None	formate-nitrite transporter family protein
758	Amac_AD45	K03310	1376	NC_018679	None	alanine or glycine:cation symporter, AGCS family
759	Amac_AD45	K03310	2259	NC_018679	None	alanine or glycine:cation symporter, AGCS family
760	Amac_AD45	K09167	2958	NC_018679	None	uncharacterized protein
761	Amac_AD45	K02032	2726	NC_018679	None	peptide/nickel transport system ATP-binding protein
762	Amac_AD45	K00631	3765	NC_018679	None	glycerol-3-phosphate O-acyltransferase [EC:2.3.1.15]
763	Amac_AD45	K16053	3186	NC_018679	None	miniconductance mechanosensitive channel
